Vatten_ID,EU_CD,County,County_no
WA88934653,SE701896-422968,Jämtland,23
WA88956981,SE735900-173454,Norrbotten,25
WA88962159,SE706426-155110,Västernorrland,22
WA88965406,SE744850-155213,Norrbotten,25
WA88965794,SE688883-149154,Gävleborg,21
WA88967361,SE701845-152127,Jämtland,23
WA88967654,SE639524-127498,Västra Götaland,14
WA88971277,SE718801-171012,Västerbotten,24
WA88977218,SE677905-146119,Dalarna,20
WA88982532,SE715254-728716,Västerbotten,24
WA88982842,SE675486-511397,Dalarna,20
WA88986947,SE639721-149639,Kalmar,08
WA88994472,SE680262-136358,Dalarna,20
WA88996137,SE753943-715931,Norrbotten,25
WA88996685,SE714161-168631,Västerbotten,24
WA89005702,SE733383-164654,Norrbotten,25
WA89012095,SE660423-140968,Värmland,17
WA89013893,SE760525-162886,Norrbotten,25
WA89017735,SE697381-137566,Jämtland,23
WA89020069,SE707031-165920,Västerbotten,24
WA89020069,SE707031-165920,Västernorrland,22
WA89042002,SE729870-178963,Norrbotten,25
WA89042716,SE763340-169129,Norrbotten,25
WA89054932,SE734900-162216,Norrbotten,25
WA89058738,SE638809-140480,Jönköping,06
WA89059308,SE658865-135170,Värmland,17
WA89066679,SE685713-132109,Dalarna,20
WA89068038,SE714140-161408,Västerbotten,24
WA89071892,SE670982-156314,Gävleborg,21
WA89076391,SE693173-133263,Jämtland,23
WA89086585,SE745990-159233,Norrbotten,25
WA89086596,SE633180-130471,Halland,13
WA89096230,SE312-49-R,Värmland,17
WA89096230,SE312-49-R,Hedmark,N4
WA89096902,SE708703-152343,Jämtland,23
WA89112586,SE720401-144403,Jämtland,23
WA89113250,SE675488-152382,Gävleborg,21
WA89113786,SE719303-142736,Jämtland,23
WA89114996,SE698600-160739,Västernorrland,22
WA89119168,SE737271-171108,Norrbotten,25
WA89126972,SE763392-170103,Norrbotten,25
WA89153762,SE736406-167976,Norrbotten,25
WA89157290,SE698649-161198,Västernorrland,22
WA89159842,SE701547-133413,Jämtland,23
WA89166635,SE681584-144752,Dalarna,20
WA89168881,SE751267-180611,Norrbotten,25
WA89176371,SE691481-140583,Jämtland,23
WA89187327,SE652746-145784,Örebro,18
WA89195293,SE701599-155672,Västernorrland,22
WA89202234,SE666651-154318,Västmanland,19
WA89204928,SE676830-154409,Gävleborg,21
WA89205038,SE737234-172819,Norrbotten,25
WA89233274,SE672355-546375,Dalarna,20
WA89235546,SE716556-142294,Jämtland,23
WA89243513,SE663171-159982,Uppsala,03
WA89259756,SE650055-527289,Östergötland,05
WA89261614,SE714364-145207,Jämtland,23
WA89264431,SE647314-149409,Östergötland,05
WA89265777,SE723955-149558,Västerbotten,24
WA89272141,SE753400-181060,Norrbotten,25
WA89274991,SE717682-151892,Västerbotten,24
WA89275685,SE661837-141615,Värmland,17
WA89278074,SE721318-145116,Västerbotten,24
WA89282089,SE693525-146209,Västernorrland,22
WA89289464,SE618470-396729,Skåne,12
WA89295105,SE761642-167913,Norrbotten,25
WA89307633,SE623319-461585,Skåne,12
WA89322561,SE698829-155296,Jämtland,23
WA89324092,SE711973-581680,Västerbotten,24
WA89326156,SE735623-173909,Norrbotten,25
WA89329114,SE731190-167677,Norrbotten,25
WA89331771,SE671996-145524,Dalarna,20
WA89335144,SE645657-128992,Västra Götaland,14
WA89342744,SE728733-146112,Västerbotten,24
WA89355456,SE697380-149035,Jämtland,23
WA89359961,SE710804-148201,Jämtland,23
WA89362108,SE757870-160862,Norrbotten,25
WA89366090,SE737405-184224,Norrbotten,25
WA89368318,SE656385-130877,Västra Götaland,14
WA89368318,SE656385-130877,Värmland,17
WA89371601,SE311-216-R,Dalarna,20
WA89375950,SE672405-151795,Dalarna,20
WA89394318,SE689851-137895,Jämtland,23
WA89396723,SE625452-151205,Kalmar,08
WA89400898,SE723341-155714,Västerbotten,24
WA89402885,SE751455-171765,Norrbotten,25
WA89406743,SE707595-168343,Västerbotten,24
WA89412789,SE666006-131824,Värmland,17
WA89413116,SE734581-184762,Norrbotten,25
WA89416040,SE709005-134008,Jämtland,23
WA89416296,SE648128-152385,Östergötland,05
WA89422635,SE627149-146159,Kronoberg,07
WA89425236,SE655827-144143,Örebro,18
WA89429140,SE712453-145007,Jämtland,23
WA89433197,SE692878-156972,Västernorrland,22
WA89444677,SE689344-139055,Jämtland,23
WA89455855,SE671038-155306,Gävleborg,21
WA89457243,SE716329-142511,Jämtland,23
WA89469822,SE675944-152429,Gävleborg,21
WA89478764,SE634781-139847,Jönköping,06
WA89479763,SE641928-339281,Västra Götaland,14
WA89479959,SE712914-152512,Västerbotten,24
WA89480482,SE735569-159058,Norrbotten,25
WA89482036,SE643347-133289,Västra Götaland,14
WA89483238,SE708869-160419,Västernorrland,22
WA89486977,SE737675-184472,Norrbotten,25
WA89510509,SE708732-138491,Jämtland,23
WA89529082,SE645943-131855,Västra Götaland,14
WA89533233,SE710191-163819,Västerbotten,24
WA89534064,SE663803-146838,Örebro,18
WA89539111,SE638604-129182,Halland,13
WA89539111,SE638604-129182,Västra Götaland,14
WA89556119,SE662757-141241,Värmland,17
WA89570235,SE757670-169353,Norrbotten,25
WA89572158,SE688065-158097,Gävleborg,21
WA89585458,SE665520-431156,Värmland,17
WA89588332,SE746702-170898,Norrbotten,25
WA89598279,SE737014-155088,Norrbotten,25
WA89600828,SE743401-174149,Norrbotten,25
WA89600976,SE626468-143279,Kronoberg,07
WA89615893,SE753704-170333,Norrbotten,25
WA89618757,SE683674-156769,Gävleborg,21
WA89625230,SE652852-125333,Västra Götaland,14
WA89627958,SE734474-152604,Norrbotten,25
WA89635440,SE680685-149875,Gävleborg,21
WA89641224,SE632752-130920,Halland,13
WA89642529,SE743289-162488,Norrbotten,25
WA89645773,SE641131-131802,Västra Götaland,14
WA89649173,SE720265-695216,Västerbotten,24
WA89650552,SE697898-150856,Jämtland,23
WA89652702,SE695305-144563,Jämtland,23
WA89652897,SE698291-137698,Jämtland,23
WA89659957,SE722849-162416,Västerbotten,24
WA89669212,SE749555-819444,Norrbotten,25
WA89672346,SE683093-147159,Gävleborg,21
WA89673825,SE715679-176738,Västerbotten,24
WA89685417,SE656596-140926,Värmland,17
WA89689311,SE684076-154592,Gävleborg,21
WA89693376,SE746062-160899,Norrbotten,25
WA89693954,SE707356-479209,Jämtland,23
WA89710367,SE698090-131871,Jämtland,23
WA89713015,SE634457-130588,Halland,13
WA89726943,SE697898-152050,Jämtland,23
WA89744705,SE633674-398226,Jönköping,06
WA89748861,SE746234-153173,Norrbotten,25
WA89749519,SE651475-140982,Västra Götaland,14
WA89752612,SE700275-136178,Jämtland,23
WA89755884,SE628616-149707,Kalmar,08
WA89765993,SE743103-164112,Norrbotten,25
WA89767225,SE754406-180712,Norrbotten,25
WA89777732,SE664185-142899,Örebro,18
WA89780538,SE722638-168148,Västerbotten,24
WA89781297,SE637325-137538,Jönköping,06
WA89782222,SE716330-148606,Västerbotten,24
WA89787852,SE629349-140735,Kronoberg,07
WA89789691,SE759122-171333,Norrbotten,25
WA89794211,SE718920-143155,Jämtland,23
WA89804092,SE656065-521038,Örebro,18
WA89811103,SE701947-141169,Jämtland,23
WA89817068,SE682400-151238,Gävleborg,21
WA89820255,SE642280-516384,Östergötland,05
WA89834823,SE667172-151089,Västmanland,19
WA89835596,SE700724-143861,Jämtland,23
WA89839172,SE640978-486909,Jönköping,06
WA89845663,SE702768-137714,Jämtland,23
WA89847049,SE703215-161048,Västernorrland,22
WA89848348,SE682816-146667,Gävleborg,21
WA89848348,SE682816-146667,Dalarna,20
WA89854700,SE707435-139275,Jämtland,23
WA89864864,SE666308-137522,Värmland,17
WA89866720,SE670003-141012,Dalarna,20
WA89872239,SE749184-164787,Norrbotten,25
WA89873722,SE686890-150727,Gävleborg,21
WA89873778,SE699354-157825,Västernorrland,22
WA89891491,SE718147-168618,Västerbotten,24
WA89896526,SE694979-157009,Västernorrland,22
WA89898443,SE696244-132141,Jämtland,23
WA89904882,SE700876-132541,Jämtland,23
WA89905203,SE752552-159942,Norrbotten,25
WA89906714,SE703315-160922,Västernorrland,22
WA89914711,SE721587-161694,Västerbotten,24
WA89915749,SE735083-172231,Norrbotten,25
WA89935680,SE697693-144709,Jämtland,23
WA89940692,SE707873-169457,Västerbotten,24
WA89943338,SE657082-141504,Örebro,18
WA89964571,SE691802-144201,Jämtland,23
WA89967445,SE677798-157104,Gävleborg,21
WA89968914,SE685212-516685,Gävleborg,21
WA89968988,SE670674-150537,Dalarna,20
WA89972646,SE682597-155711,Gävleborg,21
WA89978704,SE698793-157830,Västernorrland,22
WA89983309,SE708733-144952,Jämtland,23
WA89984655,SE645447-133743,Västra Götaland,14
WA89990293,SE703797-162923,Västernorrland,22
WA89993920,SE758443-175245,Norrbotten,25
WA89995250,SE755253-166945,Norrbotten,25
WA90003308,SE692800-144863,Jämtland,23
WA90003308,SE692800-144863,Västernorrland,22
WA90007322,SE722313-620264,Västerbotten,24
WA90013527,SE668818-151477,Dalarna,20
WA90014512,SE642898-143369,Jönköping,06
WA90026218,SE713049-162694,Västerbotten,24
WA90028823,SE691770-143530,Jämtland,23
WA90031738,SE716425-781203,Västerbotten,24
WA90032937,SE626344-434729,Kronoberg,07
WA90034835,SE629874-132885,Halland,13
WA90043873,SE704716-163192,Västernorrland,22
WA90046463,SE665797-153958,Västmanland,19
WA90059557,SE690997-154145,Västernorrland,22
WA90067987,SE724930-157670,Västerbotten,24
WA90071377,SE743102-177007,Norrbotten,25
WA90090853,SE690143-133622,Dalarna,20
WA90093438,SE741089-156437,Norrbotten,25
WA90099314,SE643206-132663,Västra Götaland,14
WA90106652,SE705211-143202,Jämtland,23
WA90108302,SE755190-167361,Norrbotten,25
WA90110527,SE736241-163942,Norrbotten,25
WA90127711,SE678967-144537,Dalarna,20
WA90139560,SE714278-694621,Västerbotten,24
WA90144389,SE673902-577077,Dalarna,20
WA90144389,SE673902-577077,Gävleborg,21
WA90147101,SE703472-143448,Jämtland,23
WA90158297,SE623624-138119,Skåne,12
WA90161376,SE711774-142637,Jämtland,23
WA90166352,SE745236-156690,Norrbotten,25
WA90169808,SE753748-166915,Norrbotten,25
WA90173330,SE701714-162906,Västernorrland,22
WA90177239,SE688031-143133,Jämtland,23
WA90183190,SE636346-150254,Kalmar,08
WA90206683,SE669144-151216,Dalarna,20
WA90209929,SE739377-155176,Norrbotten,25
WA90212636,SE673440-147818,Dalarna,20
WA90214043,SE633305-128935,Halland,13
WA90218978,SE764606-171689,Norrbotten,25
WA90224251,SE743509-558922,Norrbotten,25
WA90226467,SE661202-340764,Värmland,17
WA90227216,SE708581-141468,Jämtland,23
WA90262149,SE639067-476118,Jönköping,06
WA90263615,SE724489-175487,Norrbotten,25
WA90265826,SE741418-172478,Norrbotten,25
WA90268197,SE671695-141151,Dalarna,20
WA90268780,SE641511-126804,Västra Götaland,14
WA90280373,SE679181-136073,Dalarna,20
WA90286199,SE675720-157245,Gävleborg,21
WA90287876,SE708955-153627,Jämtland,23
WA90290586,SE730773-179230,Norrbotten,25
WA90294846,SE680615-138930,Dalarna,20
WA90295516,SE727028-159021,Västerbotten,24
WA90303371,SE734247-155022,Norrbotten,25
WA90304450,SE672039-158494,Gävleborg,21
WA90304450,SE672039-158494,Uppsala,03
WA90310994,SE726961-156235,Västerbotten,24
WA90311142,SE690380-141325,Jämtland,23
WA90320445,SE661908-143752,Örebro,18
WA90332881,SE733930-147912,Västerbotten,24
WA90335292,SE645056-155590,Östergötland,05
WA90335381,SE721733-157633,Västerbotten,24
WA90335817,SE701053-131860,Jämtland,23
WA90338426,SE660675-370963,Värmland,17
WA90342096,SE694089-151365,Västernorrland,22
WA90344886,SE685084-150063,Gävleborg,21
WA90346458,SE736116-177319,Norrbotten,25
WA90347585,SE682199-487676,Gävleborg,21
WA90369167,SE695405-132844,Jämtland,23
WA90369760,SE698748-134351,Jämtland,23
WA90370000,SE703217-152902,Västernorrland,22
WA90372386,SE705183-134199,Jämtland,23
WA90374257,SE694878-160448,Västernorrland,22
WA90377947,SE670801-155398,Gävleborg,21
WA90381874,SE673571-143682,Dalarna,20
WA90383283,SE699454-156101,Västernorrland,22
WA90384969,SE662544-138007,Värmland,17
WA90389237,SE731436-148208,Västerbotten,24
WA90390023,SE678488-143717,Dalarna,20
WA90390469,SE675498-367918,Värmland,17
WA90391518,SE621299-139559,Skåne,12
WA90412130,SE714749-159405,Västerbotten,24
WA90414116,SE749412-159331,Norrbotten,25
WA90421864,SE720160-145121,Västerbotten,24
WA90421864,SE720160-145121,Jämtland,23
WA90423471,SE717552-173979,Västerbotten,24
WA90429128,SE744428-157571,Norrbotten,25
WA90432117,SE704107-160972,Västernorrland,22
WA90434564,SE636649-379615,Västra Götaland,14
WA90448879,SE639868-128008,Västra Götaland,14
WA90450089,SE733099-178657,Norrbotten,25
WA90451038,SE687491-148892,Gävleborg,21
WA90490968,SE723513-166566,Norrbotten,25
WA90490968,SE723513-166566,Västerbotten,24
WA90491850,SE684115-133787,Dalarna,20
WA90505889,SE683355-145568,Gävleborg,21
WA90518684,SE710194-164428,Västerbotten,24
WA90518839,SE680618-150378,Gävleborg,21
WA90526102,SE667319-142265,Dalarna,20
WA90531597,SE740825-185361,Norrbotten,25
WA90532718,SE673852-137922,Dalarna,20
WA90532784,SE705295-133691,Jämtland,23
WA90537341,SE740225-150970,Norrbotten,25
WA90548276,SE749140-171680,Norrbotten,25
WA90549894,SE683059-141201,Dalarna,20
WA90551198,SE685853-152925,Gävleborg,21
WA90553862,SE687222-155863,Gävleborg,21
WA90556721,SE670446-145438,Dalarna,20
WA90560887,SE733837-147452,Västerbotten,24
WA90574966,SE703136-151507,Jämtland,23
WA90578487,SE739501-165067,Norrbotten,25
WA90578982,SE708549-558484,Jämtland,23
WA90588253,SE694071-142519,Jämtland,23
WA90596667,SE656389-604593,Södermanland,04
WA90601168,SE671631-138904,Dalarna,20
WA90607864,SE656307-142473,Örebro,18
WA90619462,SE760639-160965,Norrbotten,25
WA90628270,SE646032-140799,Västra Götaland,14
WA90631512,SE705539-157006,Västernorrland,22
WA90636185,SE659634-141100,Värmland,17
WA90642579,SE697399-136443,Jämtland,23
WA90653136,SE720459-150266,Västerbotten,24
WA90655542,SE692552-132285,Jämtland,23
WA90666287,SE729145-144231,Västerbotten,24
WA90677393,SE703276-156420,Västernorrland,22
WA90677610,SE700236-133687,Jämtland,23
WA90687912,SE638382-144572,Jönköping,06
WA90692566,SE673042-148783,Dalarna,20
WA90701992,SE689157-152164,Gävleborg,21
WA90707089,SE614785-132662,Skåne,12
WA90712247,SE696855-145312,Jämtland,23
WA90715364,SE629512-138308,Kronoberg,07
WA90718096,SE704753-157816,Västernorrland,22
WA90720121,SE689816-149490,Gävleborg,21
WA90723688,SE687320-157957,Gävleborg,21
WA90725278,SE750373-167730,Norrbotten,25
WA90726660,SE671514-134541,Värmland,17
WA90730518,SE706208-160555,Västernorrland,22
WA90735032,SE733168-175403,Norrbotten,25
WA90740771,SE669022-137578,Värmland,17
WA90741006,SE746471-154549,Norrbotten,25
WA90741992,SE676944-137559,Dalarna,20
WA90743655,SE676898-135084,Dalarna,20
WA90753518,SE720504-143732,Jämtland,23
WA90754163,SE692090-135673,Jämtland,23
WA90764522,SE640644-139638,Jönköping,06
WA90772981,SE750675-176096,Norrbotten,25
WA90773897,SE721798-151877,Västerbotten,24
WA90776140,SE681345-141081,Dalarna,20
WA90777248,SE715962-143855,Jämtland,23
WA90781541,SE729088-171856,Norrbotten,25
WA90803385,SE630623-493925,Kronoberg,07
WA90822339,SE701917-161014,Västernorrland,22
WA90837727,SE705179-671781,Västernorrland,22
WA90844223,SE653341-127400,Västra Götaland,14
WA90844732,SE638875-129660,Västra Götaland,14
WA90846474,SE709867-146095,Jämtland,23
WA90852322,SE742725-184026,Norrbotten,25
WA90862667,SE660081-136361,Värmland,17
WA90863676,SE709173-152024,Jämtland,23
WA90870493,SE670331-151285,Dalarna,20
WA90874482,SE726879-168127,Norrbotten,25
WA90875242,SE636091-128823,Halland,13
WA90880465,SE708988-137152,Jämtland,23
WA90881716,SE691574-140312,Jämtland,23
WA90895188,SE636396-138284,Jönköping,06
WA90912146,SE654705-160001,Stockholm,01
WA90915508,SE679609-137264,Dalarna,20
WA90932385,SE723321-171820,Västerbotten,24
WA90935104,SE676102-136374,Dalarna,20
WA90944995,SE658207-132538,Värmland,17
WA90950378,SE674566-154274,Gävleborg,21
WA90951372,SE672514-141650,Dalarna,20
WA90951734,SE708022-145932,Jämtland,23
WA90951973,SE707023-162984,Västernorrland,22
WA90958244,SE714043-163553,Västerbotten,24
WA90964453,SE693034-131815,Jämtland,23
WA90970201,SE755694-181593,Norrbotten,25
WA90983173,SE675972-154888,Gävleborg,21
WA90984796,SE738154-156269,Norrbotten,25
WA90997797,SE735706-173976,Norrbotten,25
WA91007276,SE687636-133525,Dalarna,20
WA91013185,SE734209-156919,Norrbotten,25
WA91015462,SE751367-162990,Norrbotten,25
WA91018759,SE704274-600063,Västernorrland,22
WA91025394,SE709528-153514,Jämtland,23
WA91033702,SE655932-132012,Västra Götaland,14
WA91034495,SE727202-176167,Norrbotten,25
WA91040715,SE750288-166747,Norrbotten,25
WA91060838,SE669344-144920,Dalarna,20
WA91062416,SE639843-138265,Jönköping,06
WA91063218,SE761807-168909,Norrbotten,25
WA91085279,SE693956-142613,Jämtland,23
WA91092315,SE642832-129517,Västra Götaland,14
WA91092432,SE742264-157179,Norrbotten,25
WA91098991,SE637507-150429,Kalmar,08
WA91099039,SE739655-167940,Norrbotten,25
WA91101565,SE734346-180628,Norrbotten,25
WA91103759,SE757522-169511,Norrbotten,25
WA91111980,SE655398-150742,Södermanland,04
WA91115122,SE738501-182837,Norrbotten,25
WA91116331,SE645127-140409,Västra Götaland,14
WA91120293,SE669869-142103,Dalarna,20
WA91120584,SE727211-149684,Västerbotten,24
WA91127730,SE655196-156872,Södermanland,04
WA91131942,SE631564-142613,Kronoberg,07
WA91133052,SE662011-344372,Värmland,17
WA91136999,SE722631-157472,Västerbotten,24
WA91138238,SE759777-169883,Norrbotten,25
WA91141358,SE621868-134393,Skåne,12
WA91153284,SE707059-151990,Jämtland,23
WA91161325,SE635454-380097,Västra Götaland,14
WA91175642,SE728978-481502,Västerbotten,24
WA91180439,SE710372-138737,Jämtland,23
WA91186058,SE711573-602639,Västerbotten,24
WA91187628,SE308-141-R,Jämtland,23
WA91187890,SE714878-161642,Västerbotten,24
WA91192488,SE690362-150974,Gävleborg,21
WA91202103,SE622709-141779,Skåne,12
WA91203488,SE698017-148307,Jämtland,23
WA91206759,SE638167-133052,Västra Götaland,14
WA91210392,SE635087-472121,Jönköping,06
WA91226951,SE716743-784857,Västerbotten,24
WA91234164,SE679903-147388,Dalarna,20
WA91235022,SE718327-149151,Västerbotten,24
WA91237280,SE729938-154728,Västerbotten,24
WA91251024,SE737027-176565,Norrbotten,25
WA91255077,SE636914-145499,Jönköping,06
WA91256582,SE751562-171511,Norrbotten,25
WA91261772,SE741842-152440,Norrbotten,25
WA91262064,SE666742-157265,Uppsala,03
WA91268428,SE752011-181662,Norrbotten,25
WA91271423,SE737620-168714,Norrbotten,25
WA91274746,SE673112-540981,Dalarna,20
WA91287563,SE709300-471551,Jämtland,23
WA91313402,SE671272-142570,Dalarna,20
WA91325466,SE721841-715516,Västerbotten,24
WA91332090,SE667895-135203,Värmland,17
WA91336370,SE702832-150920,Jämtland,23
WA91342949,SE657136-157645,Södermanland,04
