Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,EQR8,AindexW5,EindexW3
WA55221422,NW669405-141846,Hela sjön,Hela sjön,14.32783,60.35625,2004-07-12,,SLU,,0.4723755871,0.0619495696,0.7285369862
WA43100436,SE669457-149129,Hela sjön,Hela sjön,15.64725,60.36903,2009-07-06,,SLU,,0.2391344163,0.0252836833,0.7835606975
WA46505361,SE669461-151528,Hela sjön,Hela sjön,16.08204,60.36921,2005-06-27,,SLU,,0.4326463075,0.7167384203,0.2322718276
WA44952314,SE669490-132390,Hela sjön,Hela sjön,12.61619,60.33383,1998-08-09,,SLU,,0.2675799293,0.0746856993,0.6776916368
WA44952314,SE669490-132390,Hela sjön,Hela sjön,12.61619,60.33383,2001-08-27,,SLU,,0.2462070016,0.0795558237,0.5998960535
WA44952314,SE669490-132390,Hela sjön,Hela sjön,12.61619,60.33383,2004-07-26,,SLU,,0.3215805904,0.0709464529,0.7601202527
WA44952314,SE669490-132390,Hela sjön,Hela sjön,12.61619,60.33383,2007-07-23,,SLU,,0.2299693386,0.0739835823,0.651323654
WA66681533,SE669492-146285,Hela sjön,Hela sjön,15.1318,60.37056,2001-07-09,,SLU,,0.1788948387,0.0241137174,0.8873563122
WA85194576,SE669563-148948,Hela sjön,Hela sjön,15.6144,60.37851,2009-07-01,,SLU,,0.1623618492,0.0178058682,0.923710117
WA91240268,NW669571-141124,Hela sjön,Hela sjön,14.19635,60.36963,2012-07-15,,SLU,,0.6278450353,0.6188142542,0.4465874835
WA82857797,SE669607-140551,Hela sjön,Hela sjön,14.09238,60.37156,2011-07-04,,SLU,,0.4847304646,0.4792417019,0.6259598695
,NO312-351-L,Hela sjön,Hela sjön,12.53542,60.34436,2000-08-06,,SLU,,0.2520637092,0.088421253,0.6276067397
WA47096308,SE312-351-L,Hela sjön,Hela sjön,12.53542,60.34436,2003-07-28,,SLU,,0.2407426494,0.1279851123,0.4915161399
WA47096308,SE312-351-L,Hela sjön,Hela sjön,12.53542,60.34436,2006-08-07,,SLU,,0.1628991243,0.1074473348,0.4608590922
WA72001654,NW669713-163330,Hela sjön,Hela sjön,18.23511,60.36707,2003-08-21,,SLU,,0.5215607825,0.6778124889,0.3892717961
WA24983069,SE669683-134000,Hela sjön,Hela sjön,12.90576,60.3578,1998-07-13,,SLU,,0.5751073415,0.5644877237,0.4864851355
WA24983069,SE669683-134000,Hela sjön,Hela sjön,12.90576,60.3578,2001-07-16,,SLU,,0.6712594994,0.4167905774,0.6709960464
WA24983069,SE669683-134000,Hela sjön,Hela sjön,12.90576,60.3578,2004-08-02,,SLU,,0.6376495903,0.4589911914,0.7218550107
WA24983069,SE669683-134000,Hela sjön,Hela sjön,12.90576,60.3578,2006-07-10,,SLU,,0.7318745763,0.4501348053,0.7131396283
WA98793792,SE669683-157918,Hela sjön,Hela sjön,17.24075,60.38169,1999-07-01,,SLU,,0.4514773252,0.645625619,0.3810967812
WA39018618,NW669639-138875,Hela sjön,Hela sjön,13.78874,60.37681,1999-08-15,,SLU,,0.1135353912,0.4755779978,0.5007971765
WA14765217,NW669695-163198,Hela sjön,Hela sjön,18.19883,60.3715,2003-08-20,,SLU,,0.4272593249,0.464928162,0.3877421666
,,Hela sjön,Hela sjön,15.1183,60.39194,1998-08-07,,SLU,,0.1006514646,9.6027192E-7,1
WA36479868,NW669823-146423,Hela sjön,Hela sjön,15.15058,60.401,1998-08-06,,SLU,,0.0356181377,1.5427574E-7,0.9999999994
,,Hela sjön,Hela sjön,15.12341,60.40678,1998-08-07,,SLU,,0.1006531169,9.6027192E-7,0.9999999999
,,Hela sjön,Hela sjön,18.2113,60.39076,2003-08-25,,SLU,,0.2257673323,0.4954357614,0.8846109654
WA54417255,NW669953-148392,Hela sjön,Hela sjön,15.51329,60.41333,2018-08-08,,SLU,,0.402596955,0.6006183014,0.4126913668
WA89163260,SE669997-147730,Hela sjön,Hela sjön,15.39311,60.41696,2006-08-08,,SLU,,0.4204899845,0.7689827522,0.1705446299
,,Hela sjön,Hela sjön,15.12836,60.41732,1998-08-08,,SLU,,0.1972583945,,
WA81162296,SE670047-149516,Hela sjön,Hela sjön,15.71724,60.42206,2010-07-12,,SLU,,0.6476648617,0.6521457353,0.3478828963
WA58301384,NW670064-162947,Hela sjön,Hela sjön,18.15682,60.40269,2003-08-19,,SLU,,0.4486798414,0.1431539894,0.8933002861
WA61003724,SE670076-146226,Hela sjön,Hela sjön,15.12001,60.42292,1996-08-02,,SLU,,0.219657021,0.1198763181,0.5545027872
WA61003724,SE670076-146226,Hela sjön,Hela sjön,15.12001,60.42292,2003-07-14,,SLU,,0.312168857,0.1562440793,0.5523305413
WA61003724,SE670076-146226,Hela sjön,Hela sjön,15.12001,60.42292,2009-07-08,,SLU,,0.4150759543,0.0255846916,0.8874170295
WA97070014,SE670187-145602,Hela sjön,Hela sjön,15.00649,60.43225,2007-07-24,,SLU,,0.7040124349,0.7020114578,0.2520136233
WA21701296,SE670202-149006,Hela sjön,Hela sjön,15.6246,60.43587,2007-08-13,,SLU,,0.3175854648,0.8128669514,0.001972543
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1994-07-15,,SLU,,0.3668443621,0.3520136657,0.5573483389
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1995-07-11,,SLU,,0.1708344747,0.390177757,0.1545528906
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1996-07-21,,SLU,,0.4209977288,0.2994796859,0.7351495808
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1997-08-25,,SLU,,0.434304752,0.3632410006,0.262117394
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1998-08-02,,SLU,,0.3070875113,0.1790988679,0.5455763488
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,1999-07-20,,SLU,,0.2726913556,0.0519707232,0.7322526478
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2000-08-14,,SLU,,0.4349281969,0.0854465403,0.8618852077
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2001-08-08,,SLU,,0.3994378377,0.0183633828,0.9274086986
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2002-08-11,,SLU,,0.3470090524,0.0677369267,0.9105676808
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2003-08-03,,SLU,,0.4363528358,0.0853304518,0.8477776515
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2004-07-22,,SLU,,0.4696400484,0.1640975476,0.8345698405
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2005-08-05,,SLU,,0.3882036008,0.0650373547,0.9305958501
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2006-08-10,,SLU,,0.4090984628,0.0636714264,0.899880819
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2007-07-12,,SLU,,0.3071812767,0.0707764607,0.7559454724
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2008-07-11,,SLU,,0.2881279058,0.0420333338,0.7386146063
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2009-08-06,,SLU,,0.3289883963,0.1897609941,0.8972618757
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2010-07-22,,SLU,,0.4283715791,0.028841177,0.8686319539
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2011-08-11,,SLU,,0.3545987627,0.078311194,0.7991640659
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2012-08-10,,SLU,,0.2627075082,0.0700777616,0.9079609099
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2014-08-13,,SLU,,0.3959522759,0.0321825391,0.8726066466
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2016-08-08,,SLU,,0.4467331318,0.2186115411,0.886560866
WA89222377,SE670275-146052,Hela sjön,Hela sjön,15.08802,60.44061,2018-08-02,,SLU,,0.4008597931,0.1070901643,0.6975000769
WA63836039,SE670285-148586,Hela sjön,Hela sjön,15.54827,60.4432,2007-07-31,,SLU,,0.1916982777,0.9246581012,0.0028754878
WA15876009,SE670297-158347,Hela sjön,Hela sjön,17.32105,60.43591,1999-06-29,,SLU,,0.3674686837,0.711059987,0.1026136941
WA85630805,SE670324-149085,Hela sjön,Hela sjön,15.63888,60.44684,2007-08-15,,SLU,,0.456208707,0.7553652702,0.0694779253
WA36954638,NW670344-140446,Hela sjön,Hela sjön,14.06983,60.43743,2005-07-13,,SLU,,0.38890528,0.037539459,0.865503589
WA12351972,SE670396-146512,Hela sjön,Hela sjön,15.17135,60.4519,2003-07-15,,SLU,,0.3177260115,0.161947705,0.6997836369
WA69043823,NW670714-142216,Hela sjön,Hela sjön,14.38974,60.47442,2006-08-30,,SLU,,0.5854569517,0.5940483054,0.3843847443
WA55490214,SE670730-141772,Hela sjön,Hela sjön,14.30898,60.47498,2006-08-29,,SLU,,0.4724500293,0.4962860823,0.1462466889
WA16194275,NW670750-147321,Hela sjön,Hela sjön,15.31787,60.48428,2005-07-06,,SLU,,0.3099375298,0.3118499579,0.3180511809
WA59666613,SE670773-148434,Hela sjön,Hela sjön,15.52028,60.48694,2006-08-07,,SLU,,0.4058704065,0.7437867449,0.4570407726
WA23254050,SE670900-146250,Hela sjön,Hela sjön,15.12281,60.49689,2001-07-10,,SLU,,0.5377496474,0.2131973873,0.5677297562
WA27531148,NW671048-138644,Hela sjön,Hela sjön,13.73393,60.49449,1999-08-30,,SLU,,0.257912471,0.0231309414,0.8952837951
WA80344293,SE671139-137610,Hela sjön,Hela sjön,13.55021,60.50102,1999-08-24,,SLU,,0.0408301325,0.0136427956,0.9978190722
WA89366420,SE671301-138338,Hela sjön,Hela sjön,13.68164,60.51772,2010-07-26,,SLU,,0.5078386438,0.6294938468,0.5165905237
WA61211307,SE671450-136285,Hela sjön,Hela sjön,13.30717,60.52462,2011-06-27,,SLU,,0.4164437938,0.1912155087,0.9725586522
WA93589599,NW671591-139031,Hela sjön,Hela sjön,13.80613,60.54568,2006-07-24,,SLU,,0.6119600674,0.6639456118,0.4840061658
WA64583914,SE671660-158075,Hela sjön,Hela sjön,17.2772,60.55875,2015-08-27,,SLU,,0.020345618,8.733109E-8,1
WA13657466,SE671714-158237,Hela sjön,Hela sjön,17.30695,60.56327,2015-09-10,,SLU,,0.012536766,4.3747915E-8,1
WA72516075,SE671769-144429,Hela sjön,Hela sjön,14.78907,60.57277,2006-07-10,,SLU,,0.5844508351,0.3583129781,0.5201108805
WA90065989,SE671831-158073,Hela sjön,Hela sjön,17.27792,60.57389,2015-09-03,,SLU,,0.1673592937,0.6669077306,0.356163694
WA68137861,NW671867-140434,Hela sjön,Hela sjön,14.06033,60.57403,2007-08-27,,SLU,,0.5318132249,0.6181031153,0.260293283
WA17414176,SE671944-142939,Hela sjön,Hela sjön,14.51679,60.58612,2005-07-11,,SLU,,0.4994149954,0.6919811531,0.4752913492
WA92490094,SE671990-149170,Hela sjön,Hela sjön,15.65417,60.59647,2004-09-09,,SLU,,0.4794112999,0.5561482616,0.3718496688
WA34617520,NW672380-145281,Hela sjön,Hela sjön,14.94298,60.62868,2008-07-14,,SLU,,0.3836289085,0.1556717039,0.7384843062
WA34617520,NW672380-145281,Hela sjön,Hela sjön,14.94298,60.62868,2014-07-02,,SLU,,0.3401618863,0.1410645474,0.6283955886
WA21451784,SE672395-158395,Hela sjön,Hela sjön,17.33864,60.62404,2015-08-31,,SLU,,0.1331198881,0.6802951187,0.5005892419
WA62599991,SE672427-144860,Hela sjön,Hela sjön,14.86597,60.63238,2000-07-24,,SLU,,0.4075813961,0.604130797,0.5159742049
,,Hela sjön,Hela sjön,16.24216,60.64736,2002-09-04,,SLU,,0.3750079641,0.4080901377,0.7102009084
WA25596387,NW672614-137035,Hela sjön,Hela sjön,13.436,60.63148,2008-08-04,,SLU,,0.5210131171,0.6068971892,0.6228550235
WA13327067,SE672639-136883,Hela sjön,Hela sjön,13.40809,60.63323,2008-07-28,,SLU,,0.4901252625,0.5891820259,0.5269581245
WA40420447,SE672680-158573,Hela sjön,Hela sjön,17.36953,60.64811,2007-07-23,,SLU,,0.5083766904,0.6232895495,0.1491624963
WA44310289,SE672727-145399,Hela sjön,Hela sjön,14.96372,60.65996,1999-08-15,,SLU,,0.3997323782,0.4841260055,0.6048867135
WA44310289,SE672727-145399,Hela sjön,Hela sjön,14.96372,60.65996,2000-07-18,,SLU,,0.5298182845,0.5085340856,0.5350531414
WA28656709,SE672727-148594,Hela sjön,Hela sjön,15.54797,60.66236,2018-08-20,,SLU,,0.4658849794,0.60323344,0.325452551
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,1996-07-17,,SLU,,0.1102768938,0.061419344,0.7559820051
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,1997-08-20,,SLU,,0.2129143047,0.0753603122,0.7601483211
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,1999-07-22,,SLU,,0.2724332755,0.0331523211,0.9390173118
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,2002-08-08,,SLU,,0.273425342,0.0335739444,0.8677182254
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,2005-07-13,,SLU,,0.3321855038,0.0429865889,0.6991809615
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,2010-07-14,,SLU,,0.3385786592,0.1328250519,0.7349897381
WA40825105,NW672796-138059,Hela sjön,Hela sjön,13.62646,60.64504,2016-08-09,,SLU,,0.2228296377,0.103110809,0.7183967856
WA17997071,SE672930-152516,Hela sjön,Hela sjön,16.26548,60.68004,2004-07-08,,SLU,,0.5502287476,0.5854020871,0.4187208976
WA75514927,SE672991-152161,Hela sjön,Hela sjön,16.20059,60.68573,2007-07-30,,SLU,,0.6429615387,0.5494523646,0.3796525169
WA80695581,SE673043-144161,Hela sjön,Hela sjön,14.73644,60.6867,2007-08-06,,SLU,,0.5769497804,0.6836259142,0.3511561543
WA87585237,NW673061-143079,Hela sjön,Hela sjön,14.53839,60.68658,2006-07-18,,SLU,,0.5525742686,0.5502995029,0.6833014894
WA74955668,SE673086-137379,Hela sjön,Hela sjön,13.49577,60.6749,1999-08-02,,SLU,,0.5304772429,0.6086205972,0.3956611154
WA96157336,SE673120-145397,Hela sjön,Hela sjön,14.96244,60.69522,2000-08-01,,SLU,,0.4361796811,0.4897445299,0.4811175249
,,Hela sjön,Hela sjön,15.52266,60.71338,2017-05-29,,SLU,,0.1006496916,2.4771951E-7,0.9999999999
WA41603512,SE673309-147622,Hela sjön,Hela sjön,15.36952,60.71413,2011-07-25,,SLU,,0.5804101579,0.4286168471,0.5891616155
WA64802594,NW673311-137130,Hela sjön,Hela sjön,13.45014,60.69557,2000-07-05,,SLU,,0.5163915314,0.0652564733,0.9796766838
WA86897974,SE673371-156364,Hela sjön,Hela sjön,16.9709,60.71535,2017-07-31,,SLU,,0.1812552278,0.175303973,0.5164533432
WA20462424,NW673377-147914,Hela sjön,Hela sjön,15.42017,60.72129,2007-07-03,,SLU,,0.4005767297,0.4079327148,0.8576974993
WA69614305,SE673419-156474,Hela sjön,Hela sjön,16.99121,60.71948,2017-08-01,,SLU,,0.0628246423,0.0230322358,0.9453228858
WA96728509,SE673424-147881,Hela sjön,Hela sjön,15.41682,60.7246,2007-07-03,,SLU,,0.3977593437,0.7965364673,0.1177942207
WA92527426,SE673430-143599,Hela sjön,Hela sjön,14.63233,60.72056,2014-06-30,,SLU,,0.6057196279,0.5257514742,0.317449887
WA32586399,NW673454-136833,Hela sjön,Hela sjön,13.39349,60.70614,2000-08-07,,SLU,,0.4675024434,0.2572770387,0.8815842543
WA36528333,SE673649-136631,Hela sjön,Hela sjön,13.35521,60.72296,2000-07-31,,SLU,,0.4047498001,0.465447029,0.6509188829
WA76199057,SE673719-136419,Hela sjön,Hela sjön,13.31591,60.72852,1999-07-04,,SLU,,0.3968987593,0.4681734365,0.5511092532
WA11268939,SE673723-137139,Hela sjön,Hela sjön,13.44771,60.73126,2000-07-09,,SLU,,0.4037867053,0.3055601529,0.3677600159
WA78047132,NW673727-148203,Hela sjön,Hela sjön,15.47556,60.75195,2017-08-13,,SLU,,0.5785991946,0.6797976248,0.3273324419
WA53286764,SE673759-149039,Hela sjön,Hela sjön,15.62885,60.75511,2010-07-05,,SLU,,0.4513081491,0.4558249835,0.5853664045
,,Hela sjön,Hela sjön,13.22192,60.73067,2009-07-29,,SLU,,0.2664382579,,0.5522024907
WA30818710,SE673886-152320,Hela sjön,Hela sjön,16.23074,60.76595,2004-07-06,,SLU,,0.374446646,0.5573399339,0.3206132349
WA44253706,SE673889-147175,Hela sjön,Hela sjön,15.2868,60.76589,2008-07-22,,SLU,,0.5415559767,0.2776018642,0.7536628712
WA35026149,SE674001-136647,Hela sjön,Hela sjön,13.35572,60.75457,1999-06-28,,SLU,,0.3939741265,0.1461676665,0.7372616178
WA65184843,SE674058-147732,Hela sjön,Hela sjön,15.38879,60.78141,2002-07-08,,SLU,,0.630917919,0.3509376773,0.5783994193
WA64376348,SE674068-155702,Hela sjön,Hela sjön,16.85168,60.77889,2006-08-15,,SLU,,0.2809127808,0.1876160806,0.7450515938
WA28353321,NW674230-139984,Hela sjön,Hela sjön,13.96624,60.78489,2014-07-07,,SLU,,0.3115294176,0.6937909105,0.2569729029
WA41383011,SE674289-142673,Hela sjön,Hela sjön,14.45951,60.79604,2013-07-02,,SLU,,0.2745115586,0.0265066904,0.855928471
WA78224202,SE674350-139682,Hela sjön,Hela sjön,13.91019,60.79488,2012-07-23,,SLU,,0.4659717143,0.6483147117,0.4092935266
WA71854700,NW674356-139952,Hela sjön,Hela sjön,13.9597,60.79612,2014-07-08,,SLU,,0.4681166082,0.7214247406,0.0707150492
WA97850806,NW674402-139887,Hela sjön,Hela sjön,13.94754,60.80007,2014-07-09,,SLU,,0.4138597618,0.6497225578,0.1303081155
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2007-07-15,,SLU,,0.25896399,0.1648522382,0.5321804324
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2008-07-14,,SLU,,0.3664987714,0.2154797597,0.4770914927
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2009-08-02,,SLU,,0.378735317,0.2038419989,0.5033848946
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2010-08-04,,SLU,,0.3381303388,0.1810244617,0.449334847
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2011-08-14,,SLU,,0.2478208141,0.1931936612,0.3267862466
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2012-08-06,,SLU,,0.262202573,0.2215484423,0.3995903034
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2013-08-05,,SLU,,0.2120573632,0.1413031597,0.5596723451
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2014-08-10,,SLU,,0.2272985873,0.128364278,0.5896407129
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2015-07-23,,SLU,,0.2891646094,0.1389475096,0.5679603199
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2016-08-15,,SLU,,0.3501857908,0.1518788811,0.5466765283
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2017-08-05,,SLU,,0.3117797766,0.164423782,0.4799323429
WA24280365,NW674570-141911,Hela sjön,Hela sjön,14.31844,60.81978,2018-07-28,,SLU,,0.2192348254,0.1791083234,0.3080450019
WA44027223,NW674624-136488,Hela sjön,Hela sjön,13.32228,60.8099,2006-08-01,,SLU,,0.3075160764,0.0831138893,0.7804433772
WA35402246,SE674637-148436,Hela sjön,Hela sjön,15.51755,60.83372,2001-07-23,,SLU,,0.2683778888,0.1243416819,0.502785303
WA73803246,SE674643-152658,Hela sjön,Hela sjön,16.29279,60.83447,2012-07-02,,SLU,,0.3104007646,0.40190064,0.4125906921
WA55275655,NW674873-153845,Hela sjön,Hela sjön,16.51247,60.85335,2014-09-01,,SLU,,0.4437879625,0.5082367906,0.2778858483
WA94581172,SE674876-134297,Hela sjön,Hela sjön,12.9182,60.82444,2011-06-27,,SLU,,0.4099426505,0.1328069566,0.735370569
WA81150875,NW675017-151367,Hela sjön,Hela sjön,16.0567,60.86789,2000-06-26,,SLU,,0.3609490072,0.2407894421,0.446901966
WA66779651,SE675024-136064,Hela sjön,Hela sjön,13.24158,60.84429,2012-07-09,,SLU,,0.4085324652,0.2963437093,0.538631424
WA25850625,NW675197-135641,Hela sjön,Hela sjön,13.15683,60.85666,2007-07-05,,SLU,,0.0265857712,1.1689001E-7,0.9999999785
WA43928857,NW675276-138016,Hela sjön,Hela sjön,13.59874,60.87326,2010-08-05,,SLU,,0.2894061928,0.3410103667,0.4953020111
WA95864629,NW675297-147736,Hela sjön,Hela sjön,15.38807,60.89261,2002-07-24,,SLU,,0.4602949417,0.5048337749,0.2802247316
WA39398688,SE675304-151174,Hela sjön,Hela sjön,16.02134,60.89371,2004-07-26,,SLU,,0.2695819943,0.3203771429,0.6631698477
WA39398688,SE675304-151174,Hela sjön,Hela sjön,16.02134,60.89371,2009-07-13,,SLU,,0.3731721352,0.2349635622,0.7721963811
WA38453245,NW675347-136496,Hela sjön,Hela sjön,13.32093,60.8721,2006-08-07,,SLU,,0.4539578935,0.0687522483,0.9453376142
WA31948680,SE675340-154967,Hela sjön,Hela sjön,16.72005,60.89401,2000-07-24,,SLU,,0.3160941475,0.3340521238,0.8403322196
WA32699788,NW675495-147991,Hela sjön,Hela sjön,15.43483,60.91051,2008-06-30,,SLU,,0.2390309381,0.1360369675,0.6584947063
WA61404921,SE675510-153617,Hela sjön,Hela sjön,16.4717,60.91073,2000-07-12,,SLU,,0.2404258067,0.5813594547,0.4973106744
WA68434399,SE675552-153612,Hela sjön,Hela sjön,16.4715,60.91475,2000-07-11,,SLU,,0.3524844845,0.8484836806,0.4866943952
WA63512556,SE675712-146725,Hela sjön,Hela sjön,15.20116,60.92915,2006-07-31,,SLU,,0.4469243071,0.6770532418,0.2368084688
WA29352971,SE675758-146146,Hela sjön,Hela sjön,15.0943,60.93275,2006-08-02,,SLU,,0.3717853373,0.7129829618,0.2731478562
WA85727498,NW675990-146838,Hela sjön,Hela sjön,15.22161,60.94889,2007-07-02,,SLU,,0.2320867154,0.1919896699,0.5373269802
WA90549297,NW676154-133126,Hela sjön,Hela sjön,12.69031,60.93018,2006-09-05,,SLU,,0.2390848332,0.1224997541,0.6792367877
WA92452358,SE676158-134299,Hela sjön,Hela sjön,12.90817,60.93935,2008-07-21,,SLU,,0.3886417878,0.5622135728,0.6359048066
WA43820140,SE676247-151421,Hela sjön,Hela sjön,16.06753,60.97826,2013-07-15,,SLU,,0.4403240171,0.459982065,0.4390500093
WA44310056,SE676296-137535,Hela sjön,Hela sjön,13.50369,60.96324,1999-08-08,,SLU,,0.6126231608,0.6482339931,0.420405212
WA86130934,NW676535-138283,Hela sjön,Hela sjön,13.64021,60.98697,2014-07-14,,SLU,,0.3002673535,0.2285469746,0.8147311702
WA49352044,SE676738-153403,Hela sjön,Hela sjön,16.43362,61.02108,2000-07-25,,SLU,,0.3924113754,0.0550755272,0.7881185768
WA44242542,SE676747-151313,Hela sjön,Hela sjön,16.04793,61.02317,2006-07-11,,SLU,,0.2247556046,0.3328302838,0.2449073552
WA26196403,SE676807-152866,Hela sjön,Hela sjön,16.33524,61.02773,2000-08-26,,SLU,,0.4694733799,0.5590588583,0.5025215526
WA16528800,SE676889-155136,Hela sjön,Hela sjön,16.7553,61.03279,2000-07-27,,SLU,,0.5953560887,0.4217063847,0.4764767565
WA16528800,SE676889-155136,Hela sjön,Hela sjön,16.7553,61.03279,2012-07-03,,SLU,,0.5122174674,0.4371429931,0.5424656702
WA26848384,NW676906-135377,Hela sjön,Hela sjön,13.10109,61.01054,2010-08-10,,SLU,,0.4601166028,0.2771914131,0.509188023
WA38176494,SE677023-145872,Hela sjön,Hela sjön,15.04105,61.04598,2013-07-08,,SLU,,0.2448635428,0.0271257626,0.6345876834
WA41353058,SE677049-147663,Hela sjön,Hela sjön,15.37249,61.04979,2003-07-08,,SLU,,0.6230826453,0.3799179755,0.6049032349
WA46070363,NW677057-148261,Hela sjön,Hela sjön,15.48318,61.05082,2005-06-29,,SLU,,0.6695448127,0.4701084663,0.4241700062
WA57280660,SE677107-133933,Hela sjön,Hela sjön,12.83279,61.02294,2007-07-30,,SLU,,0.4102491114,0.5355033168,0.6803463187
WA54932211,SE677127-153641,Hela sjön,Hela sjön,16.47919,61.05581,2000-07-17,,SLU,,0.3656662084,0.3706923761,0.3881762021
WA48165417,SE677200-137506,Hela sjön,Hela sjön,13.49245,61.04421,2007-08-02,,SLU,,0.7111630136,0.5521777346,0.7912977324
WA70094678,SE677492-153585,Hela sjön,Hela sjön,16.46952,61.08861,2000-08-25,,SLU,,0.421944903,0.7279614772,0.127194639
WA20127072,SE677506-156174,Hela sjön,Hela sjön,16.94929,61.08666,2014-09-09,,SLU,,0.4034175752,0.4973941996,0.3725124291
WA32037946,NW677502-134156,Hela sjön,Hela sjön,12.87204,61.06286,2009-08-05,,SLU,,0.2896414411,0.2468960403,0.5562722593
WA87624315,SE677566-135013,Hela sjön,Hela sjön,13.0287,61.06833,2009-07-31,,SLU,,0.5517487199,0.2728288797,0.5290235459
WA76565069,SE677574-133607,Hela sjön,Hela sjön,12.76858,61.06345,2007-07-23,,SLU,,0.415426283,0.6037992031,0.6642138565
WA17177635,SE677658-150924,Hela sjön,Hela sjön,15.97643,61.10503,1999-08-16,,SLU,,0.4655248835,0.3522628684,0.3027589567
WA17177635,SE677658-150924,Hela sjön,Hela sjön,15.97643,61.10503,2006-07-06,,SLU,,0.437594611,0.3863398887,0.2360470922
WA33565241,SE677856-134190,Hela sjön,Hela sjön,12.87406,61.0911,1999-08-15,,SLU,,0.5313045963,0.660827177,0.4454252209
WA71696668,NW677856-147673,Hela sjön,Hela sjön,15.37335,61.12222,2009-06-29,,SLU,,0.2548621513,0.0813494767,0.6201572448
WA51177549,SE677977-151128,Hela sjön,Hela sjön,16.01443,61.13361,2009-07-15,,SLU,,0.526905497,0.1626193784,0.8257283133
WA44439378,NW678008-151226,Hela sjön,Hela sjön,16.03264,61.13636,2009-07-14,,SLU,,0.4342770567,0.0643409504,0.88728263
WA57242260,NW678010-135002,Hela sjön,Hela sjön,13.02317,61.10809,2002-08-07,,SLU,,0.514003396,0.4606968065,0.4913540276
WA41275286,NW678096-156763,Hela sjön,Hela sjön,17.06446,61.13875,2009-09-14,,SLU,,0.4979611465,0.4899823074,0.3038330876
WA21500416,NW678365-133968,Hela sjön,Hela sjön,12.82551,61.13593,2010-08-09,,SLU,,0.4657175157,0.3883107051,0.5000361266
WA78550568,SE678381-146932,Hela sjön,Hela sjön,15.23503,61.16882,2001-07-16,,SLU,,0.6735774547,0.4008094749,0.4829753574
WA47084396,SE678383-139064,Hela sjön,Hela sjön,13.7738,61.15494,1996-07-23,,SLU,,0.2571559251,0.0915112194,0.5183859732
WA35596482,SE678408-151358,Hela sjön,Hela sjön,16.05742,61.17221,2007-09-04,,SLU,,0.4053993596,0.4391388364,0.5631948425
