Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicInvertebratesASPT,BenthicInvertebratesDJ,BenthicInvertebratesMISA
,,"Sågbäcken, Fållen","Sågbäcken, Fållen",,,2008-10-09,,SLU,,5.875,13,15.978
,,"Sågbäcken, Fållen","Sågbäcken, Fållen",,,2011-11-18,,SLU,,6.125,13,15.043
,,"Sågbäcken, Fållen","Sågbäcken, Fållen",,,2013-10-02,,SLU,0.07,6.381,15,19.273
,,"Sågbäcken, Fållen","Sågbäcken, Fållen",,,2016-10-02,,SLU,0.1,5.938,14,10.608
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2006-10-17,,SLU,,6.263,13,16.695
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2007-10-02,,SLU,,5.565,11,47.999
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2008-10-09,,SLU,,6.077,12,37.524
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2009-10-21,,SLU,,6.13,11,35.465
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2010-10-08,,SLU,,6.5,13,31.217
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2011-11-18,,SLU,,6.048,12,23.965
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2013-10-02,,SLU,0.1,6.348,13,42.153
,,"Segerstadsån, L. Segerstad","Segerstadsån, L. Segerstad",,,2016-10-03,,SLU,0.1,6.5,13,18.98
,,"Skämningsforsån, Skogshemmet","Skämningsforsån, Skogshemmet",,,2007-10-03,,SLU,,6.857,14,26.572
,,"Skämningsforsån, Skogshemmet","Skämningsforsån, Skogshemmet",,,2010-10-20,,SLU,,6.65,13,31.748
,,"Skämningsforsån, Skogshemmet","Skämningsforsån, Skogshemmet",,,2015-10-06,,SLU,0.2,6.538,14,28.777
,,"Skämningsforsån, Skogshemmet","Skämningsforsån, Skogshemmet",,,2017-10-04,,SLU,0.3,6.833,13,24.598
,,"Skämningsforsån, Stensfors","Skämningsforsån, Stensfors",,,2007-10-03,,SLU,,6.545,14,28.617
,,"Skämningsforsån, Stensfors","Skämningsforsån, Stensfors",,,2010-10-20,,SLU,,6.333,15,33.218
,,"Skämningsforsån, Stensfors","Skämningsforsån, Stensfors",,,2015-10-06,,SLU,0.2,6.75,15,26.587
,,"Skämningsforsån, Stensfors","Skämningsforsån, Stensfors",,,2017-10-04,,SLU,0.2,6.64,15,28.59
,,"Skiverstadsån, Nordholmen","Skiverstadsån, Nordholmen",,,2011-11-09,,SLU,,5.773,14,38.041
,,"Storkvarnsån, Storkvarnen","Storkvarnsån, Storkvarnen",,,2008-10-07,,SLU,,5.56,13,44.056
,,"Storkvarnsån, Storkvarnen","Storkvarnsån, Storkvarnen",,,2011-11-10,,SLU,,5.964,13,64.363
,,"Storkvarnsån, Storkvarnen","Storkvarnsån, Storkvarnen",,,2013-10-02,,SLU,0.15,6.087,12,45.337
,,"Storkvarnsån, Storkvarnen","Storkvarnsån, Storkvarnen",,,2016-10-04,,SLU,0.1,6.68,15,35.738
,,"Stuverydsbäcken, Stuveryd","Stuverydsbäcken, Stuveryd",,,2006-10-16,,SLU,,6.037,13,24.107
,,"Svanån, Gullberget 1","Svanån, Gullberget 1",,,2006-10-03,,SLU,,6.625,14,28.396
,,"Svanån, Gullberget 1","Svanån, Gullberget 1",,,2009-10-22,,SLU,,6.312,15,22.323
,,"Svanån, Gullberget 1","Svanån, Gullberget 1",,,2014-10-08,,SLU,0.25,7,15,8.207
,,"Svanån, Gullberget 1","Svanån, Gullberget 1",,,2017-10-03,,SLU,0.15,6.381,15,22.738
,,"Svanån, Haraldsbo kvarn","Svanån, Haraldsbo kvarn",,,2006-10-17,,SLU,,7.071,15,34.539
,,"Svanån, Haraldsbo kvarn","Svanån, Haraldsbo kvarn",,,2009-10-20,,SLU,,6.526,14,19.097
,,"Svanån, Haraldsbo kvarn","Svanån, Haraldsbo kvarn",,,2014-10-07,,SLU,0.2,6.783,15,24.397
,,"Svanån, Haraldsbo kvarn","Svanån, Haraldsbo kvarn",,,2017-10-18,,SLU,0.3,6.632,15,18.362
,,"Svanån, Norratorp","Svanån, Norratorp",,,2006-10-17,,SLU,,6.969,15,60.912
,,"Svanån, Norratorp","Svanån, Norratorp",,,2009-10-20,,SLU,,7.222,15,37.438
,,"Svanån, Norratorp","Svanån, Norratorp",,,2014-10-07,,SLU,0.3,7.296,15,52.145
,,"Svanån, Norratorp","Svanån, Norratorp",,,2017-10-01,,SLU,0.5,7.276,15,56.274
,,"Svartån, ned Åsvallehultsdammen","Svartån, ned Åsvallehultsdammen",,,2006-09-14,,SLU,,5.35,9,55.073
,,"Svartån, ned Åsvallehultsdammen","Svartån, ned Åsvallehultsdammen",,,2007-12-10,,SLU,,4.882,11,56.541
,,"Svedån, Slätten","Svedån, Slätten",,,2007-10-03,,SLU,,6.833,15,30.54
,,"Svedån, Slätten","Svedån, Slätten",,,2010-10-20,,SLU,,6.5,14,16.37
,,"Tidan, Andsjöns utlopp","Tidan, Andsjöns utlopp",,,2007-10-02,,SLU,,5.462,12,19.449
,,"Tidan, Andsjöns utlopp","Tidan, Andsjöns utlopp",,,2010-10-21,,SLU,,5.25,12,30.525
,,"Tidan, Andsjöns utlopp","Tidan, Andsjöns utlopp",,,2013-10-22,,SLU,0.2,6,14,20.102
,,"Tidan, Andsjöns utlopp","Tidan, Andsjöns utlopp",,,2014-10-03,,SLU,0.4,5.429,14,7.584
,,"Töråsbäcken, Anderstorp","Töråsbäcken, Anderstorp",,,2006-10-04,,SLU,,5.944,12,35.433
,,"Töråsbäcken, Anderstorp","Töråsbäcken, Anderstorp",,,2009-10-21,,SLU,,5.133,11,39.207
,,"Töråsbäcken, Anderstorp","Töråsbäcken, Anderstorp",,,2014-10-02,,SLU,0.15,5.333,12,27.612
,,"Töråsbäcken, Anderstorp","Töråsbäcken, Anderstorp",,,2017-10-17,,SLU,0.25,5,11,45.545
,,"Traneboån, Hulubäcken","Traneboån, Hulubäcken",,,2007-10-04,,SLU,,6.333,14,20.553
,,"Traneboån, Hulubäcken","Traneboån, Hulubäcken",,,2010-10-06,,SLU,,6.15,14,18.704
,,"Traneboån, Hulubäcken","Traneboån, Hulubäcken",,,2013-10-23,,SLU,0.3,6.412,15,24.522
,,"Traneboån, Hulubäcken","Traneboån, Hulubäcken",,,2014-10-02,,SLU,0.3,6.211,13,19.94
,,"Traneboån, Hulubäcken","Traneboån, Hulubäcken",,,2015-10-06,,SLU,0.2,6.476,14,25.727
,,"Trollsjöån, Rannåsen","Trollsjöån, Rannåsen",,,2006-10-17,,SLU,,6.391,14,46.751
,,"Trollsjöån, Rannåsen","Trollsjöån, Rannåsen",,,2009-10-20,,SLU,,6.586,15,43.076
,,"Trollsjöån, Rannåsen","Trollsjöån, Rannåsen",,,2014-10-07,,SLU,0.3,6.522,14,36.241
,,"Trollsjöån, Rannåsen","Trollsjöån, Rannåsen",,,2017-10-18,,SLU,0.4,6.238,13,33.836
,,"Valån, Långevik","Valån, Långevik",,,2006-10-16,,SLU,,6.731,15,49.141
,,"Valån, Långevik","Valån, Långevik",,,2009-10-20,,SLU,,6.781,15,40.557
,,"Valån, Långevik","Valån, Långevik",,,2014-10-07,,SLU,0.4,6.793,15,49.923
,,"Valån, Långevik","Valån, Långevik",,,2017-10-18,,SLU,0.35,6.393,15,45.894
,,"Valån, Ulvestorp","Valån, Ulvestorp",,,2006-10-16,,SLU,,7.036,15,42.953
,,"Valån, Ulvestorp","Valån, Ulvestorp",,,2009-10-20,,SLU,,6.68,14,25.107
,,"Valån, Ulvestorp","Valån, Ulvestorp",,,2014-10-07,,SLU,0.3,6.593,15,36.071
,,"Valån, Ulvestorp","Valån, Ulvestorp",,,2017-10-03,,SLU,0.25,6.667,15,27.687
,,"Valån, Valebo","Valån, Valebo",,,2006-10-17,,SLU,,7,15,35.107
,,"Valån, Valebo","Valån, Valebo",,,2009-10-20,,SLU,,6.781,15,53.652
,,"Valån, Valebo","Valån, Valebo",,,2014-10-07,,SLU,0.4,6.606,15,45.441
,,"Valån, Valebo","Valån, Valebo",,,2017-10-18,,SLU,0.5,7.111,15,44.889
,,"Vämmesån, Ängeberget","Vämmesån, Ängeberget",,,2008-10-08,,SLU,,5.852,13,42.566
,,"Vämmesån, Ängeberget","Vämmesån, Ängeberget",,,2011-11-18,,SLU,,5.929,13,60.741
,,"Vämmesån, Ängeberget","Vämmesån, Ängeberget",,,2013-10-02,,SLU,0.1,5.958,13,36.599
,,"Vämmesån, Ängeberget","Vämmesån, Ängeberget",,,2016-10-04,,SLU,0.2,6.2,13,38.439
,,"Västerån, Åker","Västerån, Åker",,,2008-10-10,,SLU,,6.72,13,35.677
,,"Västerån, Åker","Västerån, Åker",,,2011-11-02,,SLU,,6.63,14,62.702
,,"Västerån, Åker","Västerån, Åker",,,2013-10-04,,SLU,0.3,6.696,14,49.668
,,"Västerån, Åker","Västerån, Åker",,,2016-10-03,,SLU,0.3,6.958,13,28.037
,,"Västerån, Böjeryd","Västerån, Böjeryd",,,2006-10-17,,SLU,,6.118,12,58.305
,,"Västerån, Böjeryd","Västerån, Böjeryd",,,2009-10-21,,SLU,,6.088,12,58.897
,,"Västerån, Böjeryd","Västerån, Böjeryd",,,2014-10-02,,SLU,0.35,6.815,12,32.433
,,"Västerån, Böjeryd","Västerån, Böjeryd",,,2017-10-03,,SLU,0.5,6.375,13,62.527
,,"Västerån, Burseryd","Västerån, Burseryd",,,2006-10-15,,SLU,,6.429,13,53.33
,,"Västerån, Burseryd","Västerån, Burseryd",,,2009-10-21,,SLU,,6.75,13,36.262
,,"Västerån, Burseryd","Västerån, Burseryd",,,2014-10-02,,SLU,0.7,6.815,15,41.195
,,"Västerån, Burseryd","Västerån, Burseryd",,,2017-10-17,,SLU,0.8,6.318,12,47.713
,,"Västerån, Krabby","Västerån, Krabby",,,2006-10-16,,SLU,,6.478,14,55.936
,,"Västerån, Krabby","Västerån, Krabby",,,2009-10-22,,SLU,,6.118,12,25.037
,,"Västerån, Krabby","Västerån, Krabby",,,2014-10-01,,SLU,0.6,6.4,13,35.634
,,"Västerån, Krabby","Västerån, Krabby",,,2017-10-01,,SLU,0.6,6.476,14,34.613
,,"Västerån, Kvarntorp","Västerån, Kvarntorp",,,2006-10-17,,SLU,,6.714,14,27.118
,,"Västerån, Kvarntorp","Västerån, Kvarntorp",,,2009-10-23,,SLU,,6.364,14,33.757
,,"Västerån, Kvarntorp","Västerån, Kvarntorp",,,2014-10-07,,SLU,0.3,6.167,13,35.098
,,"Västerån, Kvarntorp","Västerån, Kvarntorp",,,2017-10-01,,SLU,0.3,6.348,15,45.044
,,"Västerån, N Våthult","Västerån, N Våthult",,,2006-10-02,,SLU,,6.143,10,37.817
,,"Västerån, N Våthult","Västerån, N Våthult",,,2009-10-22,,SLU,,5.062,11,47.185
,,"Västerån, N Våthult","Västerån, N Våthult",,,2014-10-01,,SLU,0.9,5.467,11,50.539
,,"Västerån, N Våthult","Västerån, N Våthult",,,2017-10-01,,SLU,0.5,6.05,9,48.524
,,"Västerån, Nyholm","Västerån, Nyholm",,,2008-10-09,,SLU,,6.471,14,42.735
,,"Västerån, Nyholm","Västerån, Nyholm",,,2011-11-03,,SLU,,6.2,14,38.87
,,"Västerån, Nyholm","Västerån, Nyholm",,,2013-10-04,,SLU,0.15,6.619,15,40.433
,,"Västerån, Nyholm","Västerån, Nyholm",,,2016-10-03,,SLU,0.15,6.5,15,28.432
,,"Vederydsån, Trollamossen","Vederydsån, Trollamossen",,,2007-10-03,,SLU,,6.381,14,15.995
,,"Vederydsån, Trollamossen","Vederydsån, Trollamossen",,,2010-10-21,,SLU,,6.227,13,20.454
,,"Virstorpabäcken, Klingsjön ned","Virstorpabäcken, Klingsjön ned",,,2008-10-07,,SLU,,5.696,12,36.336
,,"Virstorpabäcken, Klingsjön ned","Virstorpabäcken, Klingsjön ned",,,2011-11-03,,SLU,,5.905,11,42.303
,,"Virstorpabäcken, Klingsjön ned","Virstorpabäcken, Klingsjön ned",,,2013-10-23,,SLU,0.1,6.348,13,51.618
,,"Virstorpabäcken, Klingsjön ned","Virstorpabäcken, Klingsjön ned",,,2016-10-04,,SLU,0.15,6.625,13,50.965
,,"Vrigstadsån, Kvarnen","Vrigstadsån, Kvarnen",,,2011-11-18,,SLU,,6.4,14,49.845
,,"Yxabäcken, Hökagården","Yxabäcken, Hökagården",,,2006-10-15,,SLU,,5.944,11,33.841
,,"Yxabäcken, Hökagården","Yxabäcken, Hökagården",,,2009-10-21,,SLU,,6.227,11,32.814
,,"Yxabäcken, Hökagården","Yxabäcken, Hökagården",,,2014-10-02,,SLU,0.6,6.462,12,22.646
,,"Yxabäcken, Hökagården","Yxabäcken, Hökagården",,,2017-10-17,,SLU,0.6,6.647,13,21.471
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2006-06-06,,SLU,,5.636,11,48.614
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2007-05-02,,SLU,,5.75,11,48.193
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2008-04-23,,SLU,,5.571,10,50
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2009-04-06,,SLU,,5.545,12,27.853
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2010-05-11,,SLU,,4.833,10,44.436
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2011-04-27,,SLU,,5.583,11,42.007
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2012-05-04,,SLU,,5.182,11,47.128
,,"Agunnarydsån, Brogård","Agunnarydsån, Brogård",,,2014-04-10,,SLU,0.9,5.875,11,32.116
,,"Alsterån, Alster","Alsterån, Alster",,,2006-06-05,,SLU,,6.8,13,48.264
,,"Alsterån, Alster","Alsterån, Alster",,,2007-04-17,,SLU,,6.476,13,47.185
,,"Alsterån, Alster","Alsterån, Alster",,,2008-05-06,,SLU,,5.231,10,40.478
,,"Alsterån, Alster","Alsterån, Alster",,,2009-04-21,,SLU,,6.7,12,48.529
,,"Alsterån, Alster","Alsterån, Alster",,,2010-04-27,,SLU,,6.5,12,51.282
,,"Alsterån, Alster","Alsterån, Alster",,,2011-04-26,,SLU,,6.318,12,55.641
,,"Alsterån, Alster","Alsterån, Alster",,,2012-05-03,,SLU,,5.909,10,36.758
,,"Alsterån, Alster","Alsterån, Alster",,,2013-04-30,,SLU,0.5,6.4,12,36.253
,,"Alsterån, Alster","Alsterån, Alster",,,2014-04-25,,SLU,0.7,6.706,12,53.846
,,"Alsterån, Alster","Alsterån, Alster",,,2015-04-27,,SLU,0.3,6.565,12,25.88
,,"Alsterån, Alster","Alsterån, Alster",,,2016-05-11,,SLU,0.3,6.824,12,26.374
,,"Alsterån, Alster","Alsterån, Alster",,,2017-05-18,,SLU,0.6,6.765,12,48.2
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2011-04-26,,SLU,,5.842,11,41.21
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2012-05-03,,SLU,,6.182,11,43.851
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2013-04-30,,SLU,0.15,6,10,48.68
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2014-04-25,,SLU,0.03,6.4,12,31.759
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2015-04-27,,SLU,0.4,6.333,10,40.86
,,"Alsterån, Fagraström","Alsterån, Fagraström",,,2017-05-18,,SLU,0.15,6.75,13,27.387
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2006-06-04,,SLU,,5.278,10,24.297
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2007-04-25,,SLU,,7.059,15,28.062
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2008-04-23,,SLU,,6.632,15,44.894
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2009-04-21,,SLU,,6.952,15,39.221
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2010-04-26,,SLU,,6.133,14,50.552
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2011-04-28,,SLU,,6.6,15,39.189
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2012-05-03,,SLU,,6.176,13,54.757
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2013-05-02,,SLU,0.3,6.444,14,23.264
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2014-04-10,,SLU,0.3,7,14,17.857
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2015-05-06,,SLU,0.5,6.263,13,45.493
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2016-05-19,,SLU,0.2,6.474,15,33.666
,,"Asaån, ""uppstr kalkdoseraren""","Asaån, ""uppstr kalkdoseraren""",,,2017-05-19,,SLU,0.25,6.571,14,35.865
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2010-04-26,,SLU,,5.636,10,42.976
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2011-04-27,,SLU,,5.444,12,23.374
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2012-05-03,,SLU,,5.833,11,18.33
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2013-05-01,,SLU,0.3,6,11,22.42
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2014-04-10,,SLU,0.3,6.045,11,32.865
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2015-04-24,,SLU,0.15,6.35,15,20.376
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2016-05-19,,SLU,0.15,6.467,11,23.177
,,Bäck från Lilla Skärsjön,Bäck från Lilla Skärsjön,,,2017-05-19,,SLU,0.1,5.733,10,38.721
,,Bäck till Öjaren,Bäck till Öjaren,,,2006-06-04,,SLU,,5.286,11,23.086
,,Bäck till Öjaren,Bäck till Öjaren,,,2007-04-25,,SLU,,6.727,15,9.076
,,Bäck till Öjaren,Bäck till Öjaren,,,2008-04-23,,SLU,,6.067,13,26.256
,,Bäck till Öjaren,Bäck till Öjaren,,,2010-04-26,,SLU,,5.308,13,30.805
,,Bäck till Öjaren,Bäck till Öjaren,,,2011-04-27,,SLU,,5.909,13,18.168
,,Bäck till Öjaren,Bäck till Öjaren,,,2012-05-03,,SLU,,4.929,9,25.517
,,Bäck till Öjaren,Bäck till Öjaren,,,2013-05-02,,SLU,0.2,6.333,13,31.491
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2006-06-04,,SLU,,6.533,14,38.865
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2007-04-17,,SLU,,6.222,11,49.956
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2008-05-06,,SLU,,5.706,12,46.303
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2009-04-29,,SLU,,5.882,12,38.889
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2010-04-26,,SLU,,6.727,13,19.565
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2011-04-26,,SLU,,5.562,12,41.813
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2013-05-01,,SLU,0.5,6.381,13,31.538
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2014-04-25,,SLU,0.25,6.278,12,31.378
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2015-04-27,,SLU,0.35,6.3,12,41.304
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2016-05-11,,SLU,0.2,6.545,13,51.697
,,"Badebodaån, uppströms Urasjön","Badebodaån, uppströms Urasjön",,,2017-05-18,,SLU,0.2,6.227,13,37.357
,,Bastaremålabäcken,Bastaremålabäcken,,,2006-06-06,,SLU,,5.077,10,18.755
,,Bastaremålabäcken,Bastaremålabäcken,,,2007-04-24,,SLU,,5.692,12,13.832
,,Bastaremålabäcken,Bastaremålabäcken,,,2008-04-24,,SLU,,6.214,13,15.442
,,Bastaremålabäcken,Bastaremålabäcken,,,2009-03-23,,SLU,,5.75,12,12.374
,,Bastaremålabäcken,Bastaremålabäcken,,,2010-04-28,,SLU,,5.125,12,1.908
,,Bastaremålabäcken,Bastaremålabäcken,,,2011-04-25,,SLU,,6,12,18.456
,,Bastaremålabäcken,Bastaremålabäcken,,,2012-05-02,,SLU,,6.4,12,33.795
,,Bastaremålabäcken,Bastaremålabäcken,,,2013-04-29,,SLU,0.15,7.286,13,12.487
,,Bastaremålabäcken,Bastaremålabäcken,,,2014-04-09,,SLU,0.15,6.538,13,15.955
,,Bastaremålabäcken,Bastaremålabäcken,,,2015-04-23,,SLU,0.2,6.118,12,13.707
,,Bastaremålabäcken,Bastaremålabäcken,,,2016-05-10,,SLU,0.1,6.833,15,0.336
,,Bastaremålabäcken,Bastaremålabäcken,,,2017-05-23,,SLU,0.15,6.5,14,0.995
,,"Björknaån, Yafors","Björknaån, Yafors",,,2006-06-02,,SLU,,6.789,13,27.232
,,"Björknaån, Yafors","Björknaån, Yafors",,,2007-04-17,,SLU,,6.882,14,28.578
,,"Björknaån, Yafors","Björknaån, Yafors",,,2008-04-22,,SLU,,6.381,14,40.497
,,"Björknaån, Yafors","Björknaån, Yafors",,,2009-04-14,,SLU,,6.053,13,36.157
,,"Björknaån, Yafors","Björknaån, Yafors",,,2010-05-11,,SLU,,6.211,13,35.534
,,"Björknaån, Yafors","Björknaån, Yafors",,,2011-04-26,,SLU,,6.333,14,28.122
,,"Björknaån, Yafors","Björknaån, Yafors",,,2012-05-04,,SLU,,5.364,11,41.721
,,"Björknaån, Yafors","Björknaån, Yafors",,,2013-04-28,,SLU,0.2,6.545,14,29.66
,,"Björknaån, Yafors","Björknaån, Yafors",,,2014-04-10,,SLU,0.3,5.909,13,42.757
,,"Björknaån, Yafors","Björknaån, Yafors",,,2015-04-28,,SLU,0.3,6.05,13,42.708
,,"Björknaån, Yafors","Björknaån, Yafors",,,2017-05-22,,SLU,0.25,6.474,13,12.106
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2010-04-26,,SLU,,7.231,15,12.848
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2011-04-28,,SLU,,6.25,12,16.807
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2012-05-03,,SLU,,6.533,15,10.418
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2013-05-02,,SLU,0.15,6.263,14,5.099
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2014-04-10,,SLU,0.2,6.3,14,20.809
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2015-05-06,,SLU,0.3,5.889,14,28.234
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2016-05-19,,SLU,0.15,6.25,14,21.573
,,"Bocksjöbäcken, Silkeryd","Bocksjöbäcken, Silkeryd",,,2017-05-19,,SLU,0.15,5.333,13,19.977
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2006-06-06,,SLU,,6.167,12,50.212
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2007-04-24,,SLU,,5.773,12,33.639
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2008-04-24,,SLU,,5.783,11,41.571
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2009-04-07,,SLU,,5.526,12,31.984
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2010-04-29,,SLU,,5.231,10,33.363
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2011-04-25,,SLU,,5.857,12,40.383
,,"Bräkneån, nedströms Tiken","Bräkneån, nedströms Tiken",,,2012-05-02,,SLU,,5.722,11,38.165
,,"Drevån, nedre","Drevån, nedre",,,2006-06-06,,SLU,,5.571,12,31.477
,,"Drevån, nedre","Drevån, nedre",,,2007-04-24,,SLU,,6.231,13,18.338
,,"Drevån, nedre","Drevån, nedre",,,2008-04-24,,SLU,,5.875,13,19.213
,,"Drevån, nedre","Drevån, nedre",,,2009-03-23,,SLU,,6,12,19.179
,,"Drevån, nedre","Drevån, nedre",,,2010-04-28,,SLU,,6.077,12,16.621
,,"Drevån, nedre","Drevån, nedre",,,2011-04-25,,SLU,,6.158,11,30.739
,,"Drevån, nedre","Drevån, nedre",,,2012-05-02,,SLU,,6.364,12,22.679
,,"Drevån, nedre","Drevån, nedre",,,2013-04-29,,SLU,0.25,6,11,10.657
,,"Drevån, nedre","Drevån, nedre",,,2014-04-09,,SLU,0.4,6.333,14,12.671
,,"Drevån, nedre","Drevån, nedre",,,2015-04-23,,SLU,0.4,6,11,12.471
,,"Drevån, nedre","Drevån, nedre",,,2016-05-10,,SLU,0.25,6.625,13,5.968
,,"Drevån, nedre","Drevån, nedre",,,2017-05-23,,SLU,0.2,5.867,12,11.078
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2006-06-05,,SLU,,5.5,11,43.231
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2007-04-24,,SLU,,5.929,12,36.842
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2008-05-07,,SLU,,6.231,12,23.509
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2009-04-07,,SLU,,6.071,13,28.521
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2010-04-27,,SLU,,5.8,11,49.817
,,"Fagerhultsån, nedströms doseraren","Fagerhultsån, nedströms doseraren",,,2011-04-25,,SLU,,6.5,13,33.333
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2006-06-05,,SLU,,6.105,12,52.376
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2007-04-24,,SLU,,6.474,13,53.196
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2008-05-07,,SLU,,5.938,11,46.429
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2009-04-07,,SLU,,5.529,11,30.996
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2010-04-27,,SLU,,5.923,11,43.077
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2011-04-25,,SLU,,6.5,13,46.275
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2012-05-02,,SLU,,5.8,10,35.935
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2013-04-30,,SLU,0.3,6.474,13,36.882
,,"Fagerhultsån, strax före inflödet i Läen","Fagerhultsån, strax före inflödet i Läen",,,2014-04-24,,SLU,0.3,6.316,12,34.665
,,Forsaån,Forsaån,,,2006-06-05,,SLU,,6.222,12,40
