Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicDiatomsIPS,BenthicDiatomsACID,BenthicDiatomsPctPT,BenthicDiatomsTDI
WA60366597,SE639570-136772,"Jälmån, Grönahög-kvarnen","Jälmån, Grönahög-kvarnen",,,2016-09-01,,SLU,0.4,19.8,7.2,0,21
WA60366597,SE639570-136772,"Jälmån, Grönahög-kvarnen","Jälmån, Grönahög-kvarnen",,,2018-08-21,,SLU,0.5,19.7,8.5,0.002,24.2
WA51371092,SE646242-133011,"Getån, Karstorpsbacken","Getån, Karstorpsbacken",,,2012-09-05,,SLU,,14.8,7,0.023,76.1
WA51371092,SE646242-133011,"Getån, Karstorpsbacken","Getån, Karstorpsbacken",,,2012-09-05,,SLU,,14.8,7,0.023,76.1
WA51371092,SE646242-133011,"Getån, Karstorpsbacken","Getån, Karstorpsbacken",,,2014-09-23,,SLU,0.6,10.1,7.7,0.367,81.6
WA51371092,SE646242-133011,"Getån, Karstorpsbacken","Getån, Karstorpsbacken",,,2016-09-13,,SLU,0.3,10.8,7.3,0.538,86.9
WA28638264,SE637427-133808,"Ätran, nedströms Svenljunga","Ätran, nedströms Svenljunga",,,2016-08-21,,SLU,,18.6,6.6,0.03,26.7
WA28638264,SE637427-133808,"Ätran, nedströms Svenljunga","Ätran, nedströms Svenljunga",,,2017-08-27,,SLU,0.5,19.1,7.4,0.009,28.4
WA28638264,SE637427-133808,"Ätran, nedströms Svenljunga","Ätran, nedströms Svenljunga",,,2018-08-21,,SLU,0.7,19.7,6.5,0,21.7
WA14784514,SE654776-150339,Gammalån,Gammalån,,,2016-08-09,,SLU,0.4,15.1,8.4,0.031,70.1
WA79167145,SE651082-138529,"Tidan, Stadkvarnen i Mariestad","Tidan, Stadkvarnen i Mariestad",,,2016-08-26,,SLU,0.2,14.4,8.6,0.092,79.1
WA39517944,SE649206-138826,"Ösan, utlopp i Östen","Ösan, utlopp i Östen",,,2016-08-26,,SLU,,14.6,8.4,0.075,75.4
WA77764606,SE645634-139248,"Tidan, Svartekulla, Tidaholm","Tidan, Svartekulla, Tidaholm",,,2016-09-13,,SLU,0.7,16.1,6.8,0.014,62
,SE647594-138724,"Mörkebäcken, Skövde","Mörkebäcken, Skövde",,,2016-08-26,,SLU,0.1,15.1,9,0.017,75.2
,SE646353-138288,"Rosån, övre","Rosån, övre",,,2016-09-13,,SLU,0.2,13,8.6,0.097,74.9
,SE647011-138834,"Rosån, nedre","Rosån, nedre",,,2016-08-26,,SLU,0.2,14.3,7.8,0.137,91
WA70994751,SE649720-136487,"Sjöråsån, Skattegården","Sjöråsån, Skattegården",,,2012-09-04,,SLU,,12.9,8.5,0.331,81.8
WA70994751,SE649720-136487,"Sjöråsån, Skattegården","Sjöråsån, Skattegården",,,2014-09-22,,SLU,0.8,12,7.3,0.232,79.7
WA70994751,SE649720-136487,"Sjöråsån, Skattegården","Sjöråsån, Skattegården",,,2016-09-12,,SLU,0.8,12.7,7.9,0.215,85.1
WA93137514,SE647431-137039,"Härlingstorpskanalen, Härlingstorp","Härlingstorpskanalen, Härlingstorp",,,2012-09-04,,SLU,,16.4,6.4,0.005,65.8
WA93137514,SE647431-137039,"Härlingstorpskanalen, Härlingstorp","Härlingstorpskanalen, Härlingstorp",,,2014-09-22,,SLU,0.4,15.1,7.5,0.029,64.5
WA93137514,SE647431-137039,"Härlingstorpskanalen, Härlingstorp","Härlingstorpskanalen, Härlingstorp",,,2016-09-12,,SLU,0.4,15.7,8.7,0.022,67
WA21246840,SE647719-135392,"Dofsan, Ekedal","Dofsan, Ekedal",,,2012-09-04,,SLU,,11.8,9.2,0.431,86
WA21246840,SE647719-135392,"Dofsan, Ekedal","Dofsan, Ekedal",,,2016-09-12,,SLU,0.3,12.1,7.3,0.311,86.5
WA69251211,SE643378-133977,"Nossan, nedströms Annelund","Nossan, nedströms Annelund",,,2012-09-04,,SLU,,18.5,6.7,0.025,28.8
WA69251211,SE643378-133977,"Nossan, nedströms Annelund","Nossan, nedströms Annelund",,,2014-09-25,,SLU,0.3,15.8,6.3,0.039,54.5
WA69251211,SE643378-133977,"Nossan, nedströms Annelund","Nossan, nedströms Annelund",,,2016-09-13,,SLU,0.3,15.3,7.8,0.005,69.4
WA85029661,SE645335-132275,"Viskebäcken, Krokstorp","Viskebäcken, Krokstorp",,,2012-09-05,,SLU,,12.5,8.6,0.406,84.6
WA85029661,SE645335-132275,"Viskebäcken, Krokstorp","Viskebäcken, Krokstorp",,,2014-09-23,,SLU,0.3,13.2,9.5,0.33,80.1
WA85029661,SE645335-132275,"Viskebäcken, Krokstorp","Viskebäcken, Krokstorp",,,2016-09-13,,SLU,0.3,12.3,7.7,0.297,73.6
WA34103668,SE646670-131510,"Lillån, Trökörna","Lillån, Trökörna",,,2012-09-05,,SLU,,11.2,6,0.467,73
WA34103668,SE646670-131510,"Lillån, Trökörna","Lillån, Trökörna",,,2014-09-23,,SLU,0.3,12.1,5.8,0.355,69.7
WA34103668,SE646670-131510,"Lillån, Trökörna","Lillån, Trökörna",,,2016-09-06,,SLU,0.3,9.3,6.4,0.455,77.6
WA78022798,SE647657-131615,"Lannaån, Ås","Lannaån, Ås",,,2012-09-05,,SLU,,12.4,8.5,0.26,94.3
WA78022798,SE647657-131615,"Lannaån, Ås","Lannaån, Ås",,,2014-09-23,,SLU,0.6,12.7,7.4,0.242,95.6
WA78022798,SE647657-131615,"Lannaån, Ås","Lannaån, Ås",,,2016-09-06,,SLU,0.6,13.9,7.1,0.19,96
WA94731620,SE648125-134412,"Torpabäcken, Bronäs","Torpabäcken, Bronäs",,,2012-09-05,,SLU,,12.1,7,0.29,89.4
WA94731620,SE648125-134412,"Torpabäcken, Bronäs","Torpabäcken, Bronäs",,,2014-09-23,,SLU,0.7,12.5,7.9,0.245,94.6
WA94731620,SE648125-134412,"Torpabäcken, Bronäs","Torpabäcken, Bronäs",,,2016-09-12,,SLU,0.7,13.5,7.9,0.104,82.9
WA21514677,SE645218-135002,"Salaholmsbäcken, Trävattna","Salaholmsbäcken, Trävattna",,,2012-09-04,,SLU,,14.8,8.6,0.118,72
WA21514677,SE645218-135002,"Salaholmsbäcken, Trävattna","Salaholmsbäcken, Trävattna",,,2014-09-22,,SLU,0.3,15,9,0.079,73.3
WA21514677,SE645218-135002,"Salaholmsbäcken, Trävattna","Salaholmsbäcken, Trävattna",,,2016-09-13,,SLU,0.3,14.1,8.8,0.097,75
WA55728163,SE644440-135940,"Bäck vid Kinnarp, Öna","Bäck vid Kinnarp, Öna",,,2012-09-04,,SLU,,16,8.8,0.002,71.3
WA55728163,SE644440-135940,"Bäck vid Kinnarp, Öna","Bäck vid Kinnarp, Öna",,,2014-09-22,,SLU,0.2,15.5,8.9,0.005,72.1
WA55728163,SE644440-135940,"Bäck vid Kinnarp, Öna","Bäck vid Kinnarp, Öna",,,2016-09-13,,SLU,0.2,17.5,8.7,0.012,50.7
WA94309824,SE645810-137383,"Slafsan, Valtorp","Slafsan, Valtorp",,,2012-09-04,,SLU,,15.8,8,0.038,82.7
WA94309824,SE645810-137383,"Slafsan, Valtorp","Slafsan, Valtorp",,,2014-09-22,,SLU,0.5,15,7.7,0.164,93.3
WA94309824,SE645810-137383,"Slafsan, Valtorp","Slafsan, Valtorp",,,2016-09-12,,SLU,0.5,15.6,8.3,0.024,86.8
WA58803841,SE646284-136429,"Bjurumsån, Bjurum vid väg 184","Bjurumsån, Bjurum vid väg 184",,,2012-09-04,,SLU,,18.8,5.1,0,24.9
WA58803841,SE646284-136429,"Bjurumsån, Bjurum vid väg 184","Bjurumsån, Bjurum vid väg 184",,,2014-09-22,,SLU,0.7,16,6.3,0.018,60.7
WA58803841,SE646284-136429,"Bjurumsån, Bjurum vid väg 184","Bjurumsån, Bjurum vid väg 184",,,2016-09-12,,SLU,0.7,15.8,7.8,0.017,66.7
,SE673867-156780,"Testeboån, Nacken N","Testeboån, Nacken N",,,2016-09-27,,SLU,0.3,19.5,7.6,0.002,27
WA47014737,SE677645-157350,"Löjhamsån, Sjöbosundet","Löjhamsån, Sjöbosundet",,,2016-09-26,,SLU,0.3,19.6,7.4,0.002,22.2
WA38319835,SE677848-157240,"Sundsbäcken, 50 m uppströms Kultebovägen","Sundsbäcken, 50 m uppströms Kultebovägen",,,2016-09-26,,SLU,0.2,17.8,4.4,0,28.2
WA15597635,SE678361-157070,"Kvarnån, ovan skogsväg","Kvarnån, ovan skogsväg",,,2016-09-26,,SLU,0.2,19.8,6.5,0,22.2
WA27500749,SE678617-156167,"Gullgruvaån, Gullgruvan","Gullgruvaån, Gullgruvan",,,2016-09-08,,SLU,0.2,19.9,8.6,0,24.3
WA31441921,SE682744-154383,"Östansjöån, nedan stickväg Svalmyran","Östansjöån, nedan stickväg Svalmyran",,,2016-09-07,,SLU,0.2,19.6,4.1,0.002,7.8
WA32003074,SE686876-154191,"Andersbobäcken, Tormyrvägen","Andersbobäcken, Tormyrvägen",,,2016-09-06,,SLU,0.2,19.8,6.6,0.002,21.1
WA15535051,SE636738-128784,"Kullagärdsbäcken, Gällinge-Backa","Kullagärdsbäcken, Gällinge-Backa",,,2016-08-29,,SLU,0.6,13.1,7.1,0.201,61
WA13746227,SE637038-126935,"Ulleråsbäcken, Bassås","Ulleråsbäcken, Bassås",,,2016-08-29,,SLU,0.3,12,7.5,0.275,90.5
WA24354534,SE654790-158725,"Sigtunaån - övre del, A25, Gnesta","Sigtunaån - övre del, A25, Gnesta",,,2012-08-30,,SLU,,14.1,8.8,0.145,75.8
WA24354534,SE654790-158725,"Sigtunaån - övre del, A25, Gnesta","Sigtunaån - övre del, A25, Gnesta",,,2013-08-26,,SLU,,14.4,9.2,0.09,76.5
WA24354534,SE654790-158725,"Sigtunaån - övre del, A25, Gnesta","Sigtunaån - övre del, A25, Gnesta",,,2014-08-18,,SLU,,12.9,8.5,0.18,80.4
WA24354534,SE654790-158725,"Sigtunaån - övre del, A25, Gnesta","Sigtunaån - övre del, A25, Gnesta",,,2016-08-18,,SLU,0.4,13.7,8.6,0.149,75.5
WA24354534,SE654790-158725,"Sigtunaån - övre del, A25, Gnesta","Sigtunaån - övre del, A25, Gnesta",,,2017-08-18,,SLU,0.4,9.9,8.1,0.599,78.6
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2012-08-30,,SLU,,14.1,8.8,0.101,74.6
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2013-08-26,,SLU,,12.3,8.4,0.214,81.6
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2014-08-18,,SLU,,12.5,7.5,0.234,81.6
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2016-08-18,,SLU,,10.9,7.7,0.403,85
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2017-08-18,,SLU,,11.6,8.5,0.374,83.7
,SE653163-160059,"Trosaån, mynningen, Villabron","Trosaån, mynningen, Villabron",,,2018-08-23,,SLU,,10.5,7,0.205,83.8
,,"Kvarngraven, Kvarngården","Kvarngraven, Kvarngården",,,2013-08-22,,SLU,,11.9,5.1,0.492,75.5
,,"Kvarngraven, Kvarngården","Kvarngraven, Kvarngården",,,2016-08-17,,SLU,0.1,14.7,6.8,0.072,63
,,"Vadstorpån från Näsnaren till sammanflödet med Enareån, Vedeby kvarn","Vadstorpån från Näsnaren till sammanflödet med Enareån, Vedeby kvarn",,,2013-08-22,,SLU,,12.8,8.2,0.222,79
,,"Vadstorpån från Näsnaren till sammanflödet med Enareån, Vedeby kvarn","Vadstorpån från Näsnaren till sammanflödet med Enareån, Vedeby kvarn",,,2016-08-17,,SLU,0.2,13.8,7.3,0.098,73.6
,,"Kilaån (Kila-Gammelsta), Gammelsta","Kilaån (Kila-Gammelsta), Gammelsta",,,2016-08-17,,SLU,0.2,11.6,6.2,0.298,70.7
WA40979101,SE655082-154272,"Åtorpsån, Orrhammar","Åtorpsån, Orrhammar",,,2016-08-17,,SLU,0.5,17.2,7.2,0.06,34.5
WA40979101,SE655082-154272,"Åtorpsån, Orrhammar","Åtorpsån, Orrhammar",,,2018-08-24,,SLU,,14.9,5,0.067,49.2
,,"Långsjöån-Lundsjöån, Grindstugan","Långsjöån-Lundsjöån, Grindstugan",,,2016-08-17,,SLU,0.1,12.6,7.8,0.13,70.8
,,"Långsjöån-Lundsjöån, Grindstugan","Långsjöån-Lundsjöån, Grindstugan",,,2018-08-24,,SLU,0.15,12.2,8,0.167,75.5
,,"Hällbäcken, Vittorp","Hällbäcken, Vittorp",,,2016-08-16,,SLU,0.1,17.5,5.9,0.019,40
WA73375812,SE655937-151741,"Aspån - övre del, Äs","Aspån - övre del, Äs",,,2016-08-22,,SLU,0.05,15.1,9.4,0.04,76
WA82975592,SE657221-154062,"Hagbyån, Udden","Hagbyån, Udden",,,2016-08-22,,SLU,0.4,12.7,8.2,0.198,76.5
WA16848636,SE656985-152697,"Näshultaån, Näshultakvarn","Näshultaån, Näshultakvarn",,,2016-08-22,,SLU,0.4,15,8,0.153,55
WA29020032,SE655455-158145,"Lifsingeån, A21, Vängsö","Lifsingeån, A21, Vängsö",,,2016-08-18,,SLU,0.3,12.5,7.9,0.243,75
,,"Harbro å - Väla å, A22 (uppströms RV)","Harbro å - Väla å, A22 (uppströms RV)",,,2016-08-19,,SLU,0.5,13.2,7.4,0.288,59.7
WA42228168,SE645212-125019,Strane å 1,Strane å 1,,,2017-09-05,,SLU,0.1,9.1,7.3,0.725,87.1
WA48918313,SE645370-125380,Hagån,Hagån,,,2017-09-05,,SLU,0.1,9.6,7.7,0.542,79.5
WA12926869,SE646425-125776,Henån,Henån,,,2017-09-04,,SLU,0.3,12.6,7.3,0.36,72.3
WA10178882,SE646550-126205,Klevaån,Klevaån,,,2017-09-04,,SLU,0.3,14.3,7.6,0.072,59.5
WA78334681,SE645177-125975,Varekilsån (7b),Varekilsån (7b),,,2017-09-05,,SLU,0.1,10.6,7.9,0.398,84.8
,,Skenaån,Skenaån,,,2015-07-30,,SLU,,13,8.6,0.173,80.7
,,Skenaån,Skenaån,,,2015-10-28,,SLU,,13.7,8.3,0.181,90.8
,,Dömestadsbäcken,Dömestadsbäcken,,,2015-07-30,,SLU,,12.4,8.5,0.271,82.7
,,Dömestadsbäcken,Dömestadsbäcken,,,2015-10-28,,SLU,,14.3,8.2,0.173,92.9
,,Foderkullabäcken,Foderkullabäcken,,,2015-07-30,,SLU,,9.5,8.2,0.196,95.1
,,Foderkullabäcken,Foderkullabäcken,,,2015-10-28,,SLU,,14,7.5,0.047,97.4
,,Vadsbäcken,Vadsbäcken,,,2015-07-30,,SLU,,11.3,8.9,0.299,94.1
,,Vadsbäcken,Vadsbäcken,,,2015-10-28,,SLU,,8.8,8.4,0.153,90.6
,,Vadsbäcken,Vadsbäcken,,,2016-07-12,,SLU,,12,8,0.322,89.5
,,Vadsbäcken,Vadsbäcken,,,2016-10-20,,SLU,,11.7,8.3,0.282,90.7
WA76525489,SE616827-132749,Sege å,Sege å,,,2015-07-27,,SLU,,13.5,8.6,0.178,87.5
WA76525489,SE616827-132749,Sege å,Sege å,,,2015-11-28,,SLU,,14.2,7.2,0.131,97.5
WA76525489,SE616827-132749,Sege å,Sege å,,,2016-07-14,,SLU,,10.6,8.2,0.128,93.5
WA76525489,SE616827-132749,Sege å,Sege å,,,2016-10-18,,SLU,,15,7.6,0.042,93.8
,,Svarteån,Svarteån,,,2015-07-27,,SLU,,13.6,7.4,0.05,96.2
,,Svarteån,Svarteån,,,2015-10-29,,SLU,,14.5,6.7,0.039,95.9
,,Råån,Råån,,,2015-08-28,,SLU,,14.3,8.3,0.2,91.3
,,Råån,Råån,,,2015-10-27,,SLU,,12.3,7.9,0.152,88.1
,,Råån,Råån,,,2016-07-13,,SLU,,14.3,8.4,0.112,88.3
,,Råån,Råån,,,2016-10-18,,SLU,,14.4,8.2,0.134,90.5
,,Tullstorpsån,Tullstorpsån,,,2015-07-27,,SLU,,14.9,8.3,0.148,93.4
,,Tullstorpsån,Tullstorpsån,,,2015-11-28,,SLU,,15.2,8,0.019,94.3
,,Dybäcksån,Dybäcksån,,,2015-07-27,,SLU,,14.9,7.7,0.033,90.1
,,Dybäcksån,Dybäcksån,,,2015-10-29,,SLU,,14.2,8.3,0.067,88.3
,,Kävlingeån,Kävlingeån,,,2012-09-24,,SLU,,13.7,7.5,0.141,94.8
,,Kävlingeån,Kävlingeån,,,2013-09-12,,SLU,,13.7,7.5,0.117,96.3
,,Kävlingeån,Kävlingeån,,,2014-09-03,,SLU,,12.7,7.3,0.153,95.4
,,Kävlingeån,Kävlingeån,,,2015-08-28,,SLU,,14.5,8.1,0.097,93.8
,,Kävlingeån,Kävlingeån,,,2015-09-08,,SLU,,14,7.6,0.095,95.4
,,Kävlingeån,Kävlingeån,,,2015-09-08,,SLU,,12.4,7,0,100
,,Kävlingeån,Kävlingeån,,,2015-10-28,,SLU,,14.8,8.1,0.037,95.4
,,Kävlingeån,Kävlingeån,,,2016-09-08,,SLU,,13.1,7.9,0.14,90.1
,,Kävlingeån,Kävlingeån,,,2017-09-12,,SLU,,13.5,7.9,0.13,93
,,Kävlingeån,Kävlingeån,,,2018-09-06,,SLU,,10.5,7.7,0.179,92.1
,,Menlösabäcken,Menlösabäcken,,,2014-09-17,,SLU,,13.5,7.9,0.213,73.3
,,Menlösabäcken,Menlösabäcken,,,2015-08-28,,SLU,,14.5,9,0.172,54.3
,,Menlösabäcken,Menlösabäcken,,,2015-10-27,,SLU,,13.3,8.3,0.354,63.6
,,Ramsjökanal,Ramsjökanal,,,2015-07-28,,SLU,,14.4,8.5,0.181,56.3
,,Ramsjökanal,Ramsjökanal,,,2015-10-26,,SLU,,12.9,7.6,0.206,62.5
,,Skintan,Skintan,,,2015-07-28,,SLU,,11.5,8,0.343,89.9
,,Skintan,Skintan,,,2015-10-26,,SLU,,8.8,8.2,0.573,92
,,Skintan,Skintan,,,2016-07-13,,SLU,,10.8,8,0.492,92.7
,,Skintan,Skintan,,,2016-10-18,,SLU,,14,6.3,0.131,89.3
,,Lidan,Lidan,,,2015-07-29,,SLU,,11.1,7,0.363,95.9
,,Lidan,Lidan,,,2015-10-26,,SLU,,12.3,7,0.263,93.3
,,Mjölån,Mjölån,,,2015-07-29,,SLU,,13.2,7.6,0.2,83.4
,,Mjölån,Mjölån,,,2015-10-27,,SLU,,10.8,8.1,0.475,90.2
,,Torpabäcken,Torpabäcken,,,2015-07-29,,SLU,,13.8,6.9,0.109,78.5
,,Torpabäcken,Torpabäcken,,,2015-10-26,,SLU,,11.1,7.5,0.252,94.4
,,Lillån,Lillån,,,2015-07-29,,SLU,,12.2,7.5,0.343,87
,,Lillån,Lillån,,,2015-10-27,,SLU,,10.2,7,0.572,97.1
,,Slafsan,Slafsan,,,2015-07-30,,SLU,,15,8.5,0.036,77.3
,,Slafsan,Slafsan,,,2015-10-26,,SLU,,12.6,8.1,0.139,81.5
,,Vege å,Vege å,,,2015-08-28,,SLU,,10.9,7.3,0.562,96.3
,,Vege å,Vege å,,,2015-10-27,,SLU,,11,7.1,0.515,96
WA23088469,SE617657-132847,Höje å Lomma kyrka,Höje å Lomma kyrka,,,2015-08-28,,SLU,,10.7,7.5,0.027,77.3
,,Svartån_3,Svartån_3,,,2012-08-27,,SLU,,16.2,5.6,0.089,43.7
WA55002333,SE622872-144765,Siggarpsån Siggarp,Siggarpsån Siggarp,,,2016-09-01,,SLU,0.3,15.2,6.8,0.142,60.9
,SE625637-147597,Nättrabyån Fundersmåla,Nättrabyån Fundersmåla,,,2016-08-31,,SLU,0.3,19.4,5.8,0.005,18.1
,SE625637-147597,Nättrabyån Fundersmåla,Nättrabyån Fundersmåla,,,2018-10-11,,SLU,,19.5,6.4,0.005,22.9
WA55292301,SE625984-147843,"Kvillebäcken, Gunserydsjöns utlopp","Kvillebäcken, Gunserydsjöns utlopp",,,2016-08-31,,SLU,0.5,18,5.1,0.007,39.8
WA63487998,SE664305-137030,"Enån, Kvarnåsen","Enån, Kvarnåsen",,,2015-08-26,,SLU,,19.6,6.4,0.002,21.9
WA63487998,SE664305-137030,"Enån, Kvarnåsen","Enån, Kvarnåsen",,,2017-10-09,,SLU,0.3,19.2,6.7,0.021,25.2
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2012-09-19,,SLU,,19.9,1.2,0,4.6
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2013-09-10,,SLU,,20,1.6,0,19.6
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2015-09-23,,SLU,,20,1.4,0,4.2
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2016-10-11,,SLU,,20,1.3,0,2.8
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2017-10-03,,SLU,0.3,20,1.3,0,12.4
WA79747372,SE666188-132193,Pyntbäcken,Pyntbäcken,,,2018-08-15,,SLU,0.2,20,1.5,0,10.5
WA87469755,SE639025-147402,"Brusaån, nedströms Hjältevad","Brusaån, nedströms Hjältevad",,,2014-08-27,,SLU,,18.8,5.1,0.015,20.9
WA87469755,SE639025-147402,"Brusaån, nedströms Hjältevad","Brusaån, nedströms Hjältevad",,,2017-08-21,,SLU,0.4,19.6,6.5,0.012,22.7
WA79794749,SE638950-145150,Torsjöån,Torsjöån,,,2014-08-27,,SLU,,17.9,7.7,0.027,37.9
WA79794749,SE638950-145150,Torsjöån,Torsjöån,,,2017-08-21,,SLU,0.1,17.7,7.9,0.028,45.1
WA62604157,SE663158-138739,Svartån,Svartån,,,2012-09-21,,SLU,,19.3,4.3,0,13
WA62604157,SE663158-138739,Svartån,Svartån,,,2013-09-17,,SLU,,18.9,5.3,0.016,20.1
WA62604157,SE663158-138739,Svartån,Svartån,,,2015-08-26,,SLU,,19.3,5.8,0.007,23.5
WA62604157,SE663158-138739,Svartån,Svartån,,,2017-10-09,,SLU,0.2,19.5,5.2,0.01,16.5
WA48009903,SE659832-127985,Lianeälven,Lianeälven,,,2015-10-09,,SLU,,18.5,5.4,0.024,21.5
WA48009903,SE659832-127985,Lianeälven,Lianeälven,,,2017-10-17,,SLU,0.6,17,6.1,0.065,34.7
WA73246374,SE667864-137342,Götån,Götån,,,2012-09-13,,SLU,,20,2.5,0,3.2
WA73246374,SE667864-137342,Götån,Götån,,,2013-09-19,,SLU,,20,2.6,0,4.4
WA73246374,SE667864-137342,Götån,Götån,,,2015-10-15,,SLU,,19.9,2.5,0,7.3
WA73246374,SE667864-137342,Götån,Götån,,,2017-10-05,,SLU,0.5,19.9,2.6,0,2.3
WA76461546,SE664196-130192,Vrångälven,Vrångälven,,,2015-10-14,,SLU,,19.8,7.4,0,24.9
WA76461546,SE664196-130192,Vrångälven,Vrångälven,,,2017-10-17,,SLU,1,18,6,0.021,32.7
,SE662526-132406,Masttakebäcken,Masttakebäcken,,,2012-09-11,,SLU,,19.7,2.2,0,6.6
,SE662526-132406,Masttakebäcken,Masttakebäcken,,,2013-09-01,,SLU,,19.4,3.7,0,10.7
,SE662526-132406,Masttakebäcken,Masttakebäcken,,,2015-08-27,,SLU,,19.9,3.3,0,6.9
,SE662526-132406,Masttakebäcken,Masttakebäcken,,,2017-10-03,,SLU,0.2,19.4,4.8,0,13.9
,SE665968-138396,Görsjöbäcken,Görsjöbäcken,,,2012-09-14,,SLU,,19.2,4.7,0.01,18.2
,SE665968-138396,Görsjöbäcken,Görsjöbäcken,,,2013-09-19,,SLU,,19.6,5.7,0,19.1
,SE665968-138396,Görsjöbäcken,Görsjöbäcken,,,2015-10-21,,SLU,,19.5,6.9,0.005,22.2
,SE665968-138396,Görsjöbäcken,Görsjöbäcken,,,2017-10-03,,SLU,0.3,19.9,8.1,0,24.5
WA86889681,SE675846-131924,Hynnan,Hynnan,,,2012-09-20,,SLU,,19.8,3.5,0,5
WA86889681,SE675846-131924,Hynnan,Hynnan,,,2016-10-03,,SLU,,19.6,4.2,0.002,12
WA86889681,SE675846-131924,Hynnan,Hynnan,,,2018-08-22,,SLU,0.2,19.3,6.1,0.002,20.9
WA28674505,SE673368-132521,"Dypån, Karlslund","Dypån, Karlslund",,,2016-10-03,,SLU,,19.6,4.6,0.008,8.7
WA28674505,SE673368-132521,"Dypån, Karlslund","Dypån, Karlslund",,,2018-08-20,,SLU,0.1,19.7,6.6,0,19.3
WA56896699,SE657556-131829,Vikforsälven,Vikforsälven,,,2016-10-05,,SLU,,19.2,7.3,0.002,29.6
WA56896699,SE657556-131829,Vikforsälven,Vikforsälven,,,2018-08-13,,SLU,0.2,18.4,6.1,0.007,36.2
,SE666170-133805,Kroksjöbäcken,Kroksjöbäcken,,,2016-10-12,,SLU,,19.6,6.6,0,20.2
,SE666170-133805,Kroksjöbäcken,Kroksjöbäcken,,,2018-08-15,,SLU,0.1,19.9,8.2,0,23.8
,SE662546-130275,Hovdanebäcken,Hovdanebäcken,,,2016-10-06,,SLU,,19.8,6.9,0,24.1
,SE662546-130275,Hovdanebäcken,Hovdanebäcken,,,2018-08-14,,SLU,0.1,19.8,9,0.002,25
,SE666228-135565,Råbäcken,Råbäcken,,,2016-10-10,,SLU,,19.7,6.4,0,20.5
,SE673127-132207,Älgebäcken,Älgebäcken,,,2016-10-03,,SLU,,19.6,5.1,0,14.6
,SE673127-132207,Älgebäcken,Älgebäcken,,,2018-08-22,,SLU,0.1,19.8,6.9,0,21.3
WA18086727,SE670330-135222,Dammälven,Dammälven,,,2016-10-06,,SLU,,19.9,3,0.002,3.2
WA18086727,SE670330-135222,Dammälven,Dammälven,,,2018-08-16,,SLU,0.1,19.6,5.5,0,13
,SE662871-136082,Bogerudsälven,Bogerudsälven,,,2016-10-10,,SLU,,18.2,6.3,0.018,27.6
,SE662871-136082,Bogerudsälven,Bogerudsälven,,,2018-08-15,,SLU,0.1,19,7.5,0.021,27
WA57616340,SE659687-132169,Tångtjärnsälven,Tångtjärnsälven,,,2016-10-05,,SLU,,19.8,7.4,0,25.3
WA57616340,SE659687-132169,Tångtjärnsälven,Tångtjärnsälven,,,2018-08-14,,SLU,0.1,19.9,7.8,0,22
,SE666959-136149,Långbergsbäcken,Långbergsbäcken,,,2016-10-26,,SLU,,19.6,4.8,0,12.7
,SE666959-136149,Långbergsbäcken,Långbergsbäcken,,,2018-08-15,,SLU,0.2,19.6,4.8,0,13.5
,SE668491-132020,Matlöpbäcken,Matlöpbäcken,,,2016-10-10,,SLU,,19.5,5.9,0.005,16.5
,SE668491-132020,Matlöpbäcken,Matlöpbäcken,,,2018-08-16,,SLU,0.7,19.9,6.2,0,17.2
,SE665003-132929,Humsjöbäcken,Humsjöbäcken,,,2016-10-11,,SLU,,19.6,6.1,0,17
,SE665003-132929,Humsjöbäcken,Humsjöbäcken,,,2018-08-15,,SLU,0.5,19.9,6.5,0,15.7
,SE661228-129067,Bäck från Eketjärn,Bäck från Eketjärn,,,2016-10-06,,SLU,,19.7,6.7,0,20.6
,SE661228-129067,Bäck från Eketjärn,Bäck från Eketjärn,,,2018-08-14,,SLU,0.1,19.8,7.7,0,23.8
,SE665885-132755,Honkamackbäcken,Honkamackbäcken,,,2016-10-11,,SLU,,19.8,7.1,0,22.1
WA60721243,SE661336-130068,Fjällboälven,Fjällboälven,,,2016-10-06,,SLU,,19.4,4.3,0,16.2
WA60721243,SE661336-130068,Fjällboälven,Fjällboälven,,,2018-08-14,,SLU,0.5,19.7,6.5,0.002,23.6
,SE669560-132190,Raiviobäcken,Raiviobäcken,,,2016-10-10,,SLU,,19.5,7.4,0,25.1
